longitude,latitude,start_date,end_date,source,horizon_lower,horizon_upper,aluminium_extractable,boron_extractable,calcium_extractable,carbon_organic,carbon_total,copper_extractable,electrical_conductivity,iron_extractable,magnesium_extractable,manganese_extractable,nitrogen_total,ph,phosphorus_extractable,potassium_extractable,sodium_extractable,sulphur_extractable,zinc_extractable,sand,silt,clay
8.35909,9.01994,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,649.871,0.0786899,405.934,7.05097,,0.536173,0.467258,145.594,109.142,98.8084,0.522497,5.75495,4.56409,62.4305,21.1,4.95296,1.25746,63.0,17.0,23.0
9.31075,10.31053,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,770.631,0.0786981,2378.96,7.55924,,1.92663,0.706556,124.045,506.937,94.6106,0.521932,6.08524,6.46917,216.425,42.0324,9.21281,2.03048,51.0,23.0,20.0
7.77232,9.50214,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1034.1,0.0787598,920.691,17.9221,,1.24844,0.758679,136.507,248.071,79.5376,2.09594,5.39547,5.74873,334.723,31.7009,7.98604,1.76335,56.0,18.0,21.0
4.43085,10.9583,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,530.473,0.0788177,1085.77,10.3518,,0.935634,0.716803,209.305,165.181,58.508,0.68944,6.13025,14.3996,170.318,37.8642,5.81701,1.7496,68.0,13.0,14.0
9.04144,8.54874,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,863.006,0.0788758,782.13,8.85995,,0.659508,0.49841,199.438,115.255,15.9866,0.720514,5.43274,5.24269,85.8063,30.1542,9.86728,0.837907,70.0,20.0,16.0
10.41616,10.67385,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1024.34,0.0789426,760.133,11.7918,,1.24271,0.46809,148.133,194.042,82.6259,1.21547,5.86888,5.24057,136.768,26.6632,7.00108,1.96706,65.0,18.0,19.0
10.0175,9.36805,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,596.459,0.0790739,686.035,7.64916,,0.669682,0.535662,126.024,179.403,40.7701,0.487561,5.86925,13.1643,170.142,20.7419,7.21004,1.55629,59.0,19.0,20.0
6.52926,9.40096,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,549.009,0.0793106,1344.04,8.48212,,1.93813,0.897715,203.649,596.66,107.392,0.916639,6.52867,11.7994,125.657,37.346,6.8689,1.48377,67.0,17.0,13.0
11.70112,9.01035,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,426.586,0.0793897,591.61,6.88783,,0.507313,0.455069,100.891,132.213,85.3155,0.507049,5.82896,12.5986,119.269,22.7799,4.98745,1.3237,66.0,17.0,18.0
8.83052,9.23814,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,964.271,0.0795486,554.583,11.8573,,1.02082,0.919993,134.975,195.114,52.2745,1.08508,5.46442,4.15689,118.486,44.3293,10.4698,1.00576,57.0,18.0,26.0
7.07235,11.55284,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,461.198,0.0795791,219.932,6.47016,,1.02328,0.754802,140.0,237.503,49.7399,0.469699,6.00942,2.38295,95.3605,93.8218,6.84986,1.03848,54.0,26.0,21.0
9.01374,9.90065,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1015.24,0.0796998,563.295,6.73295,,0.634823,0.458212,216.557,92.2575,24.0649,0.591156,5.54568,9.46066,123.299,32.1726,9.91403,1.57264,53.0,21.0,23.0
6.35735,9.68189,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,709.232,0.0797364,674.692,8.99101,,1.18685,0.580568,153.099,184.436,60.2457,0.767225,5.97516,2.45461,92.871,92.4875,6.04319,1.54977,68.0,17.0,16.0
9.19215,9.53741,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,874.584,0.0798112,863.503,10.1734,,1.23169,0.873441,191.054,174.44,62.799,1.00356,5.64403,4.0293,93.2297,34.7913,7.16885,1.58469,58.0,16.0,26.0
9.11432,11.23853,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,409.282,0.0799641,124.437,4.98586,,1.57064,0.610205,196.097,42.7015,49.1869,0.482458,5.77891,5.85737,40.5882,24.42,6.54928,1.29102,67.0,17.0,17.0
6.16676,9.15243,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,866.84,0.0799688,1068.53,7.82626,,1.73807,0.729084,174.532,333.353,109.022,0.763173,6.02624,1.50294,136.768,69.5942,11.2027,1.39423,59.0,23.0,16.0
7.12663,11.54659,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,509.199,0.0800725,233.871,6.93328,,1.08713,0.834219,126.742,193.492,84.863,0.647406,6.30959,2.22551,119.162,26.6879,7.14783,1.16461,56.0,24.0,18.0
5.45108,9.97341,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,516.518,0.0802169,821.087,7.16564,,1.61535,0.900187,118.306,260.212,84.0852,0.540688,6.19188,2.62481,95.3605,55.4338,5.31437,1.65534,64.0,20.0,15.0
9.96114,8.57168,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,374.616,0.0804299,1093.0,6.07575,,0.54124,0.516544,183.734,154.556,49.3666,0.541015,6.40336,8.97638,91.3979,41.1436,6.25504,1.00235,62.0,23.0,18.0
4.50263,9.84444,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,505.728,0.0805598,467.361,4.52702,,0.833145,0.573402,102.444,184.76,69.1136,0.325556,6.54691,11.8656,96.3621,33.6169,9.4703,1.34291,64.0,20.0,17.0
6.39101,9.62181,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,711.534,0.0807355,686.196,11.3989,,1.1941,0.889356,110.749,314.069,76.879,0.810128,6.44583,5.67025,292.024,70.1308,10.6088,1.71573,68.0,16.0,14.0
9.96152,8.53459,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,796.467,0.0808765,793.304,7.49924,,0.992362,0.538432,247.91,183.554,42.8569,0.665459,5.61149,7.75995,91.3979,29.3971,5.6763,1.34218,59.0,24.0,18.0
8.99728,9.86235,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,707.6,0.0809807,677.602,7.09486,,1.03062,0.620528,141.14,200.834,92.9302,0.732638,6.77902,6.94171,150.329,37.886,5.14864,1.39937,53.0,23.0,23.0
6.08588,10.04686,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,758.306,0.0810933,530.854,13.5382,,0.547094,1.14597,161.297,301.652,56.0552,1.17404,6.16854,3.90605,95.3605,38.7237,7.52436,2.6213,68.0,18.0,11.0
9.09544,8.41795,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,783.226,0.0811582,510.527,12.3369,,1.08851,0.530829,132.798,157.904,65.6226,0.960007,5.57591,5.93861,121.251,22.2832,6.50909,1.48525,56.0,21.0,19.0
7.66272,9.96643,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,511.603,0.0813581,84.8916,9.18988,,2.16114,0.807443,199.676,94.2753,45.4176,0.873907,5.25152,5.41762,16.5103,20.9081,12.4171,1.05983,59.0,19.0,22.0
9.04542,9.64473,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,676.63,0.0815616,1799.51,11.2717,,1.67006,0.650347,123.298,447.429,127.051,0.835722,5.93366,3.68581,175.285,48.6882,11.7156,1.47227,57.0,18.0,23.0
7.08927,11.61446,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,637.653,0.0818023,819.697,10.8733,,1.75152,0.619898,128.831,272.111,112.467,0.680166,6.42821,3.24172,65.8617,70.9125,6.84483,2.05991,50.0,27.0,21.0
4.43839,10.91827,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,433.153,0.0818873,604.541,5.3387,,0.862494,0.698723,159.371,222.163,73.6758,0.337729,6.14893,5.49459,139.981,30.5694,4.88243,0.898448,72.0,13.0,13.0
8.838,9.27283,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,783.619,0.0819465,755.947,24.8041,,1.41262,0.864495,211.107,150.451,24.5439,1.60519,4.90519,6.17305,182.717,1.14522,28.2547,1.29863,54.0,18.0,27.0
6.97695,11.13357,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,558.477,0.0819563,124.439,7.62255,,0.980631,0.855865,123.745,237.099,83.0733,0.770341,6.15444,1.15756,92.4345,76.3065,8.35116,0.809101,61.0,21.0,17.0
7.57907,11.07855,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1120.56,0.0819805,971.076,7.21375,,1.93295,0.554879,133.233,322.548,56.1165,0.523269,5.69805,1.49283,122.07,103.269,7.61048,1.06997,57.0,25.0,23.0
7.09108,11.53398,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,600.239,0.0820483,279.806,7.65203,,0.798998,0.975005,155.622,128.5,130.326,0.649233,6.13316,2.06908,97.6715,26.6705,7.00652,1.46712,51.0,25.0,21.0
8.58806,10.18794,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,858.475,0.0824288,547.924,4.08217,,1.61252,0.474117,92.887,159.037,137.79,0.31926,5.57468,1.86151,60.5784,27.4384,6.87282,1.12198,50.0,24.0,24.0
10.02114,9.92191,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,837.573,0.0826853,675.983,7.7151,,0.817541,0.766722,233.011,303.965,91.6249,0.793095,5.68266,8.24317,124.683,29.1951,5.78463,1.60199,61.0,18.0,22.0
8.20009,11.02783,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,669.991,0.0828671,604.444,9.71792,,1.37005,0.563349,158.127,133.435,126.51,0.674322,6.23812,4.24544,81.6501,34.6533,7.69182,1.79959,58.0,23.0,19.0
6.98239,11.07422,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,934.276,0.0830047,289.793,7.52472,,1.34186,1.1062,129.604,320.142,62.0444,0.637708,6.07183,1.53531,96.455,82.3793,9.48835,0.876531,59.0,23.0,17.0
9.69745,10.20585,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,475.618,0.0830275,421.137,4.18427,,0.284944,0.519253,72.2082,68.9111,57.079,0.298238,5.4772,10.5075,88.3913,17.0354,6.78116,1.12657,64.0,17.0,18.0
11.63095,9.0135,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,613.983,0.0834851,519.284,9.00423,,0.893349,0.507968,152.501,272.93,60.5931,0.460398,6.22445,8.60362,130.095,18.3956,10.3468,1.50227,60.0,17.0,19.0
8.37148,8.99603,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,802.041,0.0837589,738.453,11.6419,,1.28037,0.736292,153.619,247.428,69.2485,0.736047,5.80125,8.47065,136.768,28.2475,9.65486,1.68957,65.0,15.0,20.0
11.04005,8.98406,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,774.749,0.0837787,2106.93,5.45776,,0.779488,0.474338,108.274,918.97,73.862,0.555099,6.29157,3.57097,127.834,52.4469,9.0214,1.14079,57.0,24.0,21.0
8.72679,8.34094,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1019.47,0.0840708,746.535,13.7331,,1.58888,0.471612,223.994,193.338,24.7231,1.03792,5.67212,3.30667,128.772,61.1636,10.1996,1.32153,58.0,21.0,18.0
11.67176,9.02385,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,445.592,0.0841541,574.082,5.79575,,0.635133,0.404204,92.7348,108.139,62.2209,0.438234,6.15462,14.6961,127.324,23.1712,6.44381,1.37816,68.0,17.0,16.0
9.15183,8.34133,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,354.437,0.0844744,142.592,5.5421,,2.33263,0.683866,216.368,80.2728,64.4653,0.651665,6.116,5.25363,43.8928,26.8537,7.15283,1.42703,68.0,22.0,16.0
6.33839,9.6929,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1152.45,0.0844902,1092.03,14.2315,,0.944759,0.687079,105.854,305.716,63.8548,1.24699,5.78229,3.01011,154.03,56.8437,11.4013,1.57339,63.0,15.0,16.0
5.42359,10.63594,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,721.712,0.0845329,1236.71,5.06781,,2.37483,0.746978,103.94,512.485,85.9594,0.535111,6.01896,8.7567,176.7,66.544,8.28405,1.39182,61.0,19.0,15.0
8.57743,10.79736,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,994.043,0.0845485,561.873,14.4411,,1.45082,0.730042,185.88,196.65,87.661,0.793265,5.90527,10.4508,59.1005,46.3928,10.2985,1.15129,60.0,20.0,21.0
11.71304,9.08964,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,606.59,0.0847158,1146.16,12.2608,,1.06264,0.702019,149.784,336.334,100.61,0.813946,6.83372,16.2778,175.285,24.2725,8.20523,1.63759,60.0,18.0,21.0
5.40151,10.62165,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,587.086,0.0847181,1344.81,7.83159,,2.20456,0.631945,132.847,315.561,74.8521,0.502484,6.38518,5.01374,119.537,37.1404,7.42215,1.30894,69.0,18.0,14.0
6.50864,8.52731,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,469.528,0.0852868,969.803,13.8717,,0.551232,1.2128,132.955,205.472,82.8801,0.630409,6.50222,4.59174,79.8673,41.4255,6.4817,1.1053,58.0,20.0,19.0
5.56543,8.99196,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,897.908,0.0854178,988.02,19.9362,,1.41687,1.05043,176.424,287.591,104.42,0.964495,5.21897,3.0427,154.058,31.4765,11.1821,1.86953,60.0,22.0,14.0
5.43967,10.03324,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,431.349,0.0855114,310.16,8.58119,,0.196949,0.451124,128.33,60.576,59.407,0.538104,5.42705,6.41556,76.6617,25.9803,4.74985,1.16961,60.0,21.0,18.0
8.98403,9.9231,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,885.692,0.0857133,832.35,11.8897,,1.07243,0.648364,176.519,196.703,77.9303,1.3053,5.17999,20.6396,211.411,27.5989,9.74475,1.77443,53.0,20.0,25.0
7.77096,10.07448,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,518.625,0.0858138,803.83,6.18866,,0.81927,0.86329,87.096,169.034,52.253,0.50678,6.6403,5.06733,256.083,20.7419,5.2814,1.2689,58.0,18.0,21.0
11.71468,9.09202,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,775.94,0.0858178,1669.67,18.2888,,1.12878,0.659049,165.347,293.957,61.1404,1.45154,6.143,10.5672,175.285,24.2725,14.5774,1.87229,61.0,20.0,21.0
8.793,9.31224,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,909.742,0.0859048,140.558,11.3433,,1.55736,0.76916,111.89,41.9381,18.5899,1.11035,5.53444,3.91965,29.4346,48.639,12.6213,1.25617,54.0,20.0,27.0
9.53956,9.8423,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,590.703,0.0862239,532.694,5.8054,,0.411823,0.629138,111.635,71.4031,37.0975,0.409769,6.26141,6.68701,72.3264,34.1291,5.88143,1.26526,66.0,17.0,20.0
9.11704,8.39253,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,577.97,0.0865156,134.433,7.21916,,1.53917,0.550393,209.141,49.8109,42.1708,0.807046,5.96833,7.16295,126.972,23.4425,6.35176,0.652795,66.0,19.0,17.0
8.86439,9.24889,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1212.57,0.0866634,762.185,16.3693,,1.39861,0.87667,80.4679,230.045,24.3488,1.70421,5.42469,2.48009,134.763,55.0618,10.6814,0.810533,54.0,20.0,28.0
8.30387,11.15558,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,497.518,0.0871937,315.343,5.71262,,1.01361,0.468088,142.304,180.454,39.0455,0.577074,6.00984,14.164,112.742,33.5302,7.30831,1.48574,57.0,26.0,21.0
9.28404,10.23439,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,465.593,0.0871975,427.911,5.38798,,0.759285,0.768432,131.227,166.746,56.3566,0.462832,5.96812,7.59102,87.6829,28.2258,6.97996,1.33862,54.0,20.0,22.0
8.9797,9.60756,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,821.328,0.0873439,426.345,12.1383,,1.40669,0.739151,126.522,222.801,95.7995,1.0604,5.38815,4.04231,192.426,28.4461,12.2082,2.10585,57.0,20.0,26.0
7.63311,8.78536,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,497.333,0.0874343,136.209,5.49308,,1.04145,1.00118,115.8,44.245,44.2367,0.782629,6.0419,10.1568,34.5524,25.7989,7.46085,0.948389,62.0,18.0,17.0
10.00879,9.36882,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,623.912,0.0874947,749.884,9.32343,,1.2731,0.693964,140.796,251.395,49.2328,0.723311,6.10431,14.8053,167.239,20.1297,5.49729,1.60589,58.0,20.0,21.0
8.46167,8.41241,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1068.34,0.0876745,1076.7,10.6277,,1.82172,0.685011,115.623,388.523,31.4715,0.957458,5.59764,2.35778,130.253,49.1129,16.4963,0.776235,69.0,16.0,11.0
7.69667,9.50281,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,897.672,0.0877495,1380.5,12.2296,,1.48871,0.80499,105.075,500.767,81.3719,0.863389,6.09811,3.14333,174.989,72.7631,10.033,1.24099,60.0,16.0,21.0
8.52885,8.46487,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,924.638,0.0878952,880.248,21.0921,,1.43181,0.873199,150.091,183.879,19.0784,1.19805,5.18591,5.67183,90.3041,48.5558,11.103,1.14869,65.0,19.0,14.0
11.49622,9.37101,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,696.303,0.0879176,892.751,8.23239,,0.914927,0.628525,99.3925,436.956,61.2596,0.730363,6.55706,6.89348,72.3505,39.1649,8.17358,2.3061,43.0,23.0,36.0
4.8368,9.19215,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,427.016,0.0881993,163.222,5.8892,,1.83626,1.03172,149.815,37.022,29.1717,0.643168,6.27973,9.68261,43.8928,18.1374,6.93873,1.09309,67.0,20.0,13.0
9.18433,9.55856,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,515.354,0.0882928,2606.36,11.3107,,0.754683,1.22449,128.862,218.094,117.246,0.860726,6.92197,20.7898,147.161,31.9585,9.41663,1.79997,61.0,16.0,19.0
4.4303,10.91669,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,515.025,0.0883257,1405.04,10.328,,1.50974,0.73303,148.405,436.416,63.5333,1.01125,6.09229,8.6542,175.675,34.6092,7.39656,1.37148,73.0,13.0,14.0
6.54079,9.41056,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,536.774,0.0884181,1064.73,9.26045,,1.59223,0.562003,147.498,391.684,118.253,0.676067,6.59055,13.9071,133.151,30.7009,8.85337,1.31604,67.0,16.0,15.0
4.77736,9.18393,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,473.807,0.0884328,119.393,20.8318,,1.19564,0.755637,229.028,59.2119,36.5752,1.69613,5.74853,16.8566,226.614,51.6026,8.27708,1.59487,52.0,20.0,20.0
11.04514,8.94585,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,742.289,0.0886268,703.768,10.2135,,1.33327,0.695657,133.882,363.267,103.61,0.702444,6.43751,3.34361,156.335,44.4236,6.4452,1.90963,60.0,25.0,20.0
6.54596,9.37192,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,786.961,0.0886468,1349.1,9.91792,,2.78499,0.581103,139.073,267.491,132.6,1.02812,6.69646,8.72486,100.782,28.4677,7.66584,0.737179,65.0,17.0,13.0
9.04883,9.86599,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,944.216,0.0889015,924.863,10.5334,,1.24179,0.612672,138.795,291.153,135.03,0.900122,5.99738,4.42795,144.222,34.6092,10.5656,2.22037,53.0,20.0,27.0
8.55159,9.39095,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,801.06,0.0889698,617.124,9.8795,,0.838044,0.364403,146.222,96.0512,53.5545,0.491431,5.72253,6.70971,81.7704,41.9226,9.52262,0.993851,57.0,19.0,21.0
11.69433,9.00731,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,650.381,0.0890272,901.662,8.84982,,0.896722,0.719205,158.836,287.372,71.4204,0.628435,5.95701,13.0675,133.366,37.2099,10.914,1.94243,66.0,16.0,15.0
8.11406,8.06216,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,835.721,0.0890665,1072.18,18.9182,,2.05292,0.854719,159.645,456.709,64.7456,1.23006,6.13966,4.8934,122.223,26.5401,7.61494,1.3918,59.0,20.0,19.0
11.38138,9.09232,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,499.197,0.0890718,990.123,8.31236,,0.74004,0.841404,88.1164,109.171,91.8296,0.579266,6.2992,6.16276,97.9298,47.7377,6.41584,1.44031,58.0,21.0,18.0
8.1882,8.06933,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,871.5,0.0890748,586.117,8.62552,,1.61439,0.422843,122.449,92.3096,35.2016,0.584356,5.4359,4.8749,77.6336,28.0576,8.05122,0.897783,60.0,20.0,16.0
8.57086,9.38252,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,798.885,0.0891257,653.401,16.3166,,1.56751,0.664582,182.622,284.683,50.5519,1.55855,6.21564,8.25801,118.85,35.0632,6.87468,2.11283,58.0,20.0,26.0
4.48474,10.98119,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,756.553,0.0892196,1358.65,18.216,,1.50321,0.618285,135.736,375.675,140.383,1.93286,5.95713,11.5028,192.306,39.6147,8.29226,2.04432,68.0,18.0,16.0
7.77212,9.5029,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1341.02,0.0899893,631.157,17.2549,,1.05717,0.48304,115.008,253.789,51.7781,1.76073,5.65036,10.2944,188.528,20.2848,8.46486,1.0714,55.0,18.0,20.0
8.43277,9.00276,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,770.945,0.0900761,862.977,11.3579,,0.765698,0.957312,168.823,289.608,90.8051,1.10305,5.52932,3.90217,90.3041,28.0576,7.23019,1.7389,53.0,18.0,21.0
9.74,10.18679,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,637.775,0.0901299,401.199,4.64714,,0.663022,0.632574,97.5878,175.106,60.6896,0.43445,5.55166,8.51904,147.299,17.0354,4.53782,1.49304,63.0,17.0,19.0
6.1541,9.14787,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,510.327,0.0901315,149.936,6.77907,,1.53789,0.749916,144.517,124.143,59.2245,0.827278,5.75809,3.17389,71.1923,21.3705,8.82138,1.16278,55.0,23.0,23.0
8.8003,9.25463,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1281.77,0.0902217,551.854,14.5036,,0.954898,1.07102,171.689,206.099,46.8867,1.28406,5.46162,2.9429,150.653,50.2993,19.4679,2.26394,52.0,22.0,29.0
