longitude,latitude,Area,Soil group,Land class,Soil type,pH,SOC,Nitrogen,Potassium,Phosphorus,Sulfur,Boron,Zinc,Sand,Silt,Clay
9.70586,10.15412,isda,isda,isda,isda,6.01154,7.46085,0.588401,121.769,7.24265,4.75114,0.030239,1.12889,48.0,22.0,24.0
11.02942,8.91025,isda,isda,isda,isda,6.69078,6.36368,0.378653,116.556,5.93129,4.9271,0.030554,1.31937,56.0,25.0,19.0
7.63665,9.94885,isda,isda,isda,isda,5.51526,7.98919,0.85503,7.79891,2.71228,8.04602,0.031239,1.16537,54.0,16.0,22.0
8.62569,10.81574,isda,isda,isda,isda,6.14241,3.05157,0.309629,21.653,7.21779,3.92211,0.031342,1.0371,56.0,21.0,21.0
6.9432,11.1213,isda,isda,isda,isda,5.67173,10.0988,0.740193,89.6254,3.83052,5.51419,0.031928,0.97806,64.0,19.0,15.0
8.63447,10.14152,isda,isda,isda,isda,5.68784,7.68874,0.478676,80.3245,3.74686,7.71021,0.033127,1.39192,55.0,20.0,19.0
8.60563,10.78558,isda,isda,isda,isda,5.75128,10.3892,0.675002,65.6267,2.25731,9.6803,0.033208,1.00159,53.0,23.0,23.0
8.22513,9.93767,isda,isda,isda,isda,5.83889,10.8918,0.671287,70.6583,2.64493,12.9166,0.033213,0.938662,58.0,18.0,22.0
5.348,9.5294,isda,isda,isda,isda,6.26634,5.46674,0.478983,118.189,9.15547,5.8264,0.034997,0.817161,69.0,22.0,15.0
8.5802,9.3299,isda,isda,isda,isda,6.28778,7.34024,0.562848,101.841,10.6783,5.6597,0.035436,1.0403,53.0,22.0,23.0
9.11986,8.37824,isda,isda,isda,isda,6.47835,11.2819,0.620111,206.555,4.72419,6.27104,0.035794,0.886451,61.0,19.0,19.0
8.3189,11.1343,isda,isda,isda,isda,6.01539,8.41771,0.49898,116.766,14.5806,7.38695,0.035893,1.39128,56.0,23.0,21.0
10.00909,9.9137,isda,isda,isda,isda,5.57537,8.46262,0.772522,126.165,7.59971,12.3597,0.036063,1.40071,64.0,19.0,22.0
9.18928,9.57059,isda,isda,isda,isda,5.64201,5.65567,0.44981,104.525,10.116,8.0032,0.036326,1.62835,53.0,15.0,24.0
8.58009,10.80491,isda,isda,isda,isda,5.74793,4.22844,0.354939,8.43654,7.07524,6.20634,0.037278,1.0367,52.0,25.0,21.0
11.36003,9.12819,isda,isda,isda,isda,5.32571,4.14342,0.23345,72.7771,10.1855,4.0185,0.037949,0.65506,53.0,23.0,20.0
9.08263,8.59073,isda,isda,isda,isda,5.74384,7.53221,0.668418,93.0298,4.70346,10.0109,0.038004,0.725128,63.0,21.0,15.0
9.03623,9.59994,isda,isda,isda,isda,5.41176,16.4849,0.896227,166.589,3.46305,7.22209,0.038703,2.44039,60.0,15.0,19.0
5.98973,10.26583,isda,isda,isda,isda,6.27148,5.02306,0.306782,96.4956,5.49607,5.27165,0.039654,1.36405,60.0,20.0,15.0
9.09873,8.40999,isda,isda,isda,isda,6.77537,8.48595,0.459789,65.0486,12.7019,4.78262,0.039681,1.1989,66.0,20.0,17.0
7.64637,9.96717,isda,isda,isda,isda,5.82978,4.78234,0.429308,10.7739,4.78649,6.85772,0.039817,0.732702,58.0,18.0,23.0
8.24322,11.03745,isda,isda,isda,isda,6.32745,7.56648,0.528193,51.3337,1.72032,7.03314,0.040356,1.0912,50.0,26.0,21.0
9.25376,10.26965,isda,isda,isda,isda,5.77556,8.68268,0.835233,145.252,11.6626,21.3365,0.041492,1.60166,52.0,20.0,25.0
6.99166,11.07852,isda,isda,isda,isda,6.10957,6.78852,0.590946,81.3695,2.12325,7.84251,0.043462,0.841359,62.0,22.0,17.0
4.4375,10.95615,isda,isda,isda,isda,6.11989,9.27167,0.732947,169.165,15.0589,5.97012,0.043516,1.63607,67.0,13.0,15.0
5.46031,9.98732,isda,isda,isda,isda,5.69473,8.99774,0.687296,73.459,4.09975,7.23582,0.044416,1.01798,65.0,17.0,13.0
10.01381,9.92626,isda,isda,isda,isda,6.31442,4.91359,0.333454,170.171,5.853,8.16027,0.044774,0.635092,65.0,17.0,21.0
8.3294,10.0806,isda,isda,isda,isda,5.79067,10.0431,0.923067,122.874,2.1113,11.2789,0.045294,1.07778,56.0,16.0,22.0
9.95574,8.53682,isda,isda,isda,isda,6.50527,4.96866,0.453396,91.471,8.84931,4.94321,0.045967,1.19219,61.0,23.0,18.0
7.67038,9.92063,isda,isda,isda,isda,5.25877,9.12523,0.727617,133.65,3.23118,9.52188,0.047101,1.28179,60.0,18.0,25.0
7.59995,11.07815,isda,isda,isda,isda,6.10696,5.90225,0.468516,59.1973,5.47367,6.83177,0.049102,1.28096,58.0,26.0,18.0
9.69645,10.20401,isda,isda,isda,isda,5.69681,4.14436,0.395882,116.299,8.54059,4.12444,0.052727,1.20613,61.0,16.0,18.0
11.37429,9.14437,isda,isda,isda,isda,6.49878,10.9627,0.79172,90.874,6.59701,6.52793,0.053264,1.66476,55.0,22.0,21.0
8.22692,9.98393,isda,isda,isda,isda,5.78686,12.4285,1.54439,72.1053,2.90696,10.3526,0.054438,1.60304,58.0,16.0,23.0
9.17841,9.55968,isda,isda,isda,isda,5.2157,7.80555,1.03275,93.703,2.99794,7.06674,0.054538,1.36558,63.0,13.0,24.0
8.30117,9.95276,isda,isda,isda,isda,5.45857,10.1737,0.937271,146.987,2.14437,11.3358,0.054715,1.05106,55.0,20.0,21.0
8.30529,10.0103,isda,isda,isda,isda,6.24755,15.1432,1.82649,74.973,3.92289,12.5419,0.055851,2.16867,57.0,16.0,21.0
9.06275,8.52342,isda,isda,isda,isda,5.86846,13.8495,1.37473,202.003,4.23684,8.29004,0.056692,1.01032,60.0,20.0,16.0
8.59237,10.79551,isda,isda,isda,isda,5.51929,9.56653,0.751144,65.225,3.75849,8.72282,0.058336,1.21317,54.0,23.0,24.0
8.25168,11.10012,isda,isda,isda,isda,6.0359,4.66672,0.412344,63.5178,6.08002,6.76211,0.059594,1.12565,53.0,28.0,22.0
11.64427,9.01279,isda,isda,isda,isda,6.284,6.08154,0.351115,97.6987,11.3789,11.0157,0.060673,1.49921,64.0,16.0,17.0
8.23684,10.00101,isda,isda,isda,isda,5.24241,7.62256,0.711166,103.104,1.42895,22.0409,0.062165,0.972402,53.0,19.0,23.0
4.81228,9.16495,isda,isda,isda,isda,6.19146,4.60502,0.536957,86.5611,8.00957,5.93612,0.063804,1.33951,63.0,18.0,14.0
9.85197,9.02084,isda,isda,isda,isda,6.2959,7.28524,0.490885,70.1871,4.87802,5.98375,0.063845,1.42685,61.0,20.0,20.0
7.66341,9.97187,isda,isda,isda,isda,5.20852,6.6776,0.870605,95.4466,3.65991,11.2418,0.064394,0.942078,56.0,20.0,24.0
8.22958,9.93517,isda,isda,isda,isda,5.73617,9.91599,0.841655,81.7622,1.70771,7.1742,0.065383,0.872109,49.0,21.0,25.0
9.99535,9.96902,isda,isda,isda,isda,6.05806,8.10094,0.620858,158.49,15.7292,7.33407,0.065457,1.82074,58.0,16.0,20.0
9.76069,10.1591,isda,isda,isda,isda,6.26029,10.8288,1.18294,217.384,11.7469,7.08609,0.065612,1.8061,57.0,19.0,24.0
5.98379,10.23994,isda,isda,isda,isda,6.41138,10.6534,0.448415,96.9587,6.05971,7.68559,0.066369,1.9577,67.0,19.0,15.0
6.3285,9.68543,isda,isda,isda,isda,6.32446,12.5202,1.05037,75.5641,2.30592,6.30337,0.066426,1.35526,66.0,15.0,15.0
9.22463,9.5693,isda,isda,isda,isda,5.93086,10.9463,0.53251,122.997,3.29862,13.0489,0.069439,1.45164,59.0,17.0,22.0
7.97265,11.52261,isda,isda,isda,isda,5.71495,6.82021,0.372931,73.1948,3.90542,5.38566,0.073013,1.28419,60.0,22.0,20.0
9.01791,9.61208,isda,isda,isda,isda,5.32459,7.10792,0.653073,201.061,6.22036,9.959,0.076556,1.18764,58.0,20.0,25.0
10.03705,9.91293,isda,isda,isda,isda,6.507,9.45271,0.792393,133.418,11.3729,8.91184,0.076917,1.51889,65.0,17.0,18.0
8.60204,10.78559,isda,isda,isda,isda,5.8475,6.50883,0.620291,17.4378,5.71224,6.19588,0.080779,1.15484,49.0,24.0,20.0
9.00759,9.90388,isda,isda,isda,isda,5.61684,7.94767,0.701208,64.1663,8.86888,15.027,0.084738,0.89837,54.0,21.0,28.0
7.67106,9.9289,isda,isda,isda,isda,5.52417,11.0174,1.03528,96.5834,1.75687,6.59676,0.086198,1.35597,56.0,18.0,24.0
8.37382,8.9999,isda,isda,isda,isda,6.29339,6.56568,0.593769,80.8336,9.19863,8.22809,0.086637,1.43636,62.0,14.0,17.0
9.04518,9.66635,isda,isda,isda,isda,6.57236,7.81914,0.848728,231.517,2.51049,7.2671,0.088302,1.45467,56.0,18.0,24.0
8.33114,10.06424,isda,isda,isda,isda,5.62847,15.0176,1.66734,148.68,6.15831,13.3336,0.088386,1.47034,57.0,17.0,22.0
9.15827,11.23612,isda,isda,isda,isda,6.53606,8.26919,0.475884,96.5176,4.36544,7.10711,0.090463,1.71897,60.0,19.0,19.0
8.37119,8.95866,isda,isda,isda,isda,7.41287,8.90481,0.438978,62.1473,17.2714,7.84957,0.091076,1.22773,60.0,16.0,22.0
8.5445,9.39221,isda,isda,isda,isda,5.31101,9.214,0.905649,118.248,4.02327,11.8809,0.091709,1.24732,55.0,21.0,22.0
9.99499,9.88804,isda,isda,isda,isda,6.10188,10.292,0.718602,152.37,14.1643,7.24136,0.092295,1.90411,64.0,19.0,19.0
5.9965,10.28329,isda,isda,isda,isda,6.35339,12.6455,0.709338,96.0256,8.03226,5.77943,0.092885,1.36274,59.0,21.0,16.0
9.19535,9.56675,isda,isda,isda,isda,5.82429,8.95611,1.13822,130.723,2.42379,15.4357,0.092955,1.30271,63.0,15.0,20.0
8.10128,8.12711,isda,isda,isda,isda,5.87948,9.28942,0.686598,91.471,3.4063,5.58232,0.095987,1.12224,53.0,22.0,18.0
10.99775,8.9155,isda,isda,isda,isda,6.50597,9.07712,0.76917,164.317,7.50829,6.19414,0.096052,1.97663,56.0,23.0,20.0
8.57764,9.38429,isda,isda,isda,isda,5.94744,11.2197,1.24131,101.909,7.51814,10.3283,0.096487,1.55631,55.0,20.0,22.0
8.61924,10.19106,isda,isda,isda,isda,5.69316,6.88908,0.592888,61.8728,2.58947,6.65444,0.096561,1.56863,57.0,18.0,22.0
9.07171,8.51751,isda,isda,isda,isda,5.44377,13.1439,1.24213,157.865,3.73577,12.0135,0.099036,0.774367,63.0,19.0,16.0
9.74276,10.18689,isda,isda,isda,isda,6.20163,5.16854,0.309215,130.095,3.67503,8.41377,0.100007,1.73857,63.0,18.0,19.0
4.48322,10.95486,isda,isda,isda,isda,6.94643,10.6466,0.638188,114.051,9.68518,7.49352,0.100084,1.66212,69.0,14.0,14.0
11.65002,9.02349,isda,isda,isda,isda,6.428,9.27212,0.816409,160.901,6.6575,14.8129,0.100126,1.18593,60.0,17.0,17.0
8.6713,10.17358,isda,isda,isda,isda,6.16998,4.96538,0.548995,136.22,2.22811,7.34433,0.100722,1.30393,59.0,17.0,20.0
8.34011,10.07588,isda,isda,isda,isda,6.22219,8.70886,0.521879,123.125,3.66589,7.72719,0.101152,1.00509,49.0,19.0,21.0
9.18811,11.26696,isda,isda,isda,isda,6.17658,5.25517,0.483205,12.9624,3.56795,11.0238,0.101185,1.04326,66.0,21.0,17.0
9.96439,8.58781,isda,isda,isda,isda,5.96369,8.00058,0.509848,91.471,4.4724,6.59276,0.101334,1.68659,47.0,26.0,19.0
8.2312,9.96416,isda,isda,isda,isda,5.81592,10.5638,1.01206,164.5,3.49821,12.2794,0.101355,1.04375,48.0,17.0,26.0
7.70548,9.55416,isda,isda,isda,isda,5.57768,9.07556,0.990113,8.11261,4.81689,11.7984,0.101433,1.47238,59.0,18.0,23.0
9.94592,8.55477,isda,isda,isda,isda,5.89108,6.09138,0.457444,93.9147,4.5991,6.72213,0.101442,1.01761,59.0,24.0,18.0
10.04212,9.37658,isda,isda,isda,isda,6.75166,5.47826,0.698547,160.564,8.72465,6.11337,0.101449,1.1435,53.0,19.0,21.0
11.43695,9.13418,isda,isda,isda,isda,6.12328,7.25657,0.6514,155.818,11.3494,8.13181,0.101529,1.41059,56.0,21.0,21.0
4.50129,9.84595,isda,isda,isda,isda,7.0243,6.07717,0.555442,121.818,17.285,7.0304,0.102009,1.24467,63.0,22.0,16.0
5.9862,10.27281,isda,isda,isda,isda,6.3558,13.0289,0.619107,98.5086,3.50324,7.33716,0.102176,2.11812,63.0,21.0,16.0
7.65979,9.96636,isda,isda,isda,isda,6.58062,9.90089,0.998936,253.339,6.6984,5.487,0.102361,1.62376,55.0,19.0,25.0
5.36028,10.65893,isda,isda,isda,isda,6.00067,8.0194,0.582049,102.931,8.06252,6.78504,0.102658,1.74264,69.0,17.0,14.0
7.112,11.61646,isda,isda,isda,isda,6.36157,13.167,0.935047,153.135,3.3869,8.86346,0.102686,1.86313,51.0,25.0,21.0
8.85359,9.27373,isda,isda,isda,isda,5.12874,22.0702,1.31369,207.073,3.17681,12.0783,0.102931,0.779834,51.0,21.0,26.0
4.51491,9.87207,isda,isda,isda,isda,5.93446,9.54745,1.10258,179.547,11.2702,11.1908,0.103246,1.77805,70.0,18.0,16.0
7.70122,9.5597,isda,isda,isda,isda,5.48698,5.36772,0.849567,30.794,2.65169,16.9725,0.103318,0.980632,55.0,16.0,22.0
5.92297,10.29132,isda,isda,isda,isda,6.08697,7.35948,0.362761,76.6964,1.91771,8.3682,0.103523,0.959902,69.0,20.0,13.0
8.30553,11.14568,isda,isda,isda,isda,6.72783,5.68301,0.651447,88.9519,22.9019,4.99029,0.103832,1.31731,57.0,25.0,22.0
9.27335,10.27185,isda,isda,isda,isda,5.61609,9.32027,0.961641,217.384,10.4558,13.5384,0.103883,1.9374,50.0,23.0,25.0
8.81756,9.29388,isda,isda,isda,isda,5.3272,14.1967,1.20077,124.164,3.51424,12.9224,0.103891,1.17198,50.0,21.0,29.0
4.50637,9.90669,isda,isda,isda,isda,5.75506,8.09333,0.731198,115.904,8.09688,10.618,0.103975,1.22822,65.0,18.0,16.0
8.10961,8.06937,isda,isda,isda,isda,5.50358,12.5731,1.06538,122.594,2.26859,6.67224,0.104016,1.19264,57.0,22.0,17.0
4.47519,10.94533,isda,isda,isda,isda,6.18352,9.71685,0.461348,122.351,5.40876,7.72715,0.104144,1.1618,72.0,13.0,13.0
6.37601,9.64747,isda,isda,isda,isda,6.26349,13.2974,1.22843,105.883,11.7848,6.02415,0.104246,1.38376,64.0,15.0,16.0
8.87453,9.2658,isda,isda,isda,isda,5.70606,22.6618,2.11323,169.651,5.87967,17.5499,0.104349,1.52471,53.0,19.0,31.0
10.04802,9.38299,isda,isda,isda,isda,6.58835,4.66056,0.401048,127.834,14.3152,5.5334,0.104377,1.57846,59.0,18.0,20.0
8.64107,8.33723,isda,isda,isda,isda,6.28825,15.741,1.11527,107.612,5.54347,5.78162,0.104476,1.51914,58.0,20.0,19.0
10.05864,9.3679,isda,isda,isda,isda,6.6114,6.73468,0.601643,225.075,6.65666,6.26239,0.104565,1.71827,59.0,16.0,19.0
9.28069,10.23755,isda,isda,isda,isda,5.43401,11.0026,1.02215,171.963,13.0964,11.6059,0.104645,1.58068,51.0,20.0,20.0
9.18964,9.56773,isda,isda,isda,isda,5.78426,8.62703,0.911785,103.357,7.07306,12.2977,0.104844,1.10529,54.0,15.0,21.0
10.03736,9.92869,isda,isda,isda,isda,6.14359,13.379,1.60257,155.113,12.6444,8.02551,0.104852,1.88357,62.0,17.0,21.0
10.05155,9.34271,isda,isda,isda,isda,6.28678,10.2435,0.946453,172.723,10.8895,8.01009,0.104875,1.31099,58.0,17.0,22.0
7.76737,9.50286,isda,isda,isda,isda,5.67556,5.98672,0.830984,103.946,3.25303,12.961,0.105096,0.70285,54.0,18.0,21.0
11.69848,9.07839,isda,isda,isda,isda,6.05747,8.85147,0.601108,130.15,13.7666,9.57994,0.105855,1.58703,62.0,19.0,20.0
9.04105,8.54693,isda,isda,isda,isda,5.45324,9.04973,0.702583,77.0736,3.45613,8.00278,0.105959,0.90768,62.0,20.0,17.0
9.16783,8.40495,isda,isda,isda,isda,5.81519,9.61934,0.815088,179.842,1.55787,13.3056,0.106212,0.700746,66.0,20.0,16.0
10.04455,9.37536,isda,isda,isda,isda,6.52453,10.8149,1.05969,172.559,7.91587,13.3716,0.106288,1.51435,53.0,19.0,24.0
11.38122,9.13618,isda,isda,isda,isda,6.32284,5.41659,0.466676,92.3329,15.7697,6.4326,0.106408,1.27828,63.0,21.0,20.0
7.76826,9.51267,isda,isda,isda,isda,5.86122,5.95784,0.713347,155.153,5.52835,14.6115,0.106461,0.990761,56.0,18.0,21.0
11.695,9.00551,isda,isda,isda,isda,6.36636,14.1189,1.34267,132.254,20.644,7.52673,0.107178,1.91747,67.0,16.0,17.0
8.61008,10.15137,isda,isda,isda,isda,5.70774,22.3524,1.61436,123.96,7.82687,12.0701,0.107378,1.23131,48.0,23.0,26.0
9.28355,10.24844,isda,isda,isda,isda,6.07425,8.54636,0.733703,156.182,9.93231,6.34498,0.107763,2.07571,57.0,17.0,20.0
8.30248,11.13442,isda,isda,isda,isda,5.68617,7.01351,0.458316,62.3983,3.05818,6.75009,0.108019,1.5504,57.0,24.0,22.0
5.53825,8.97264,isda,isda,isda,isda,5.55491,6.89586,0.779123,27.0769,5.68361,10.9955,0.108211,0.98782,51.0,23.0,22.0
9.02817,9.61446,isda,isda,isda,isda,5.77794,7.46016,0.863958,161.863,7.1074,14.8087,0.108386,2.13688,58.0,17.0,24.0
8.27832,11.1806,isda,isda,isda,isda,5.6984,6.43399,0.393404,116.282,7.85491,7.09686,0.108588,1.76143,58.0,23.0,21.0
5.35773,10.65183,isda,isda,isda,isda,5.92224,5.87532,0.496464,146.172,7.77789,7.28405,0.108698,1.56176,70.0,18.0,13.0
9.30141,10.22752,isda,isda,isda,isda,5.58979,11.4149,1.04585,126.165,6.14997,5.52689,0.109111,1.55347,60.0,19.0,19.0
8.39044,10.07148,isda,isda,isda,isda,5.77518,8.45931,0.587704,122.373,3.6071,14.1135,0.109859,1.14625,56.0,19.0,22.0
5.46036,9.98957,isda,isda,isda,isda,5.88228,6.86998,0.441001,62.2102,8.60319,9.45124,0.109991,0.980164,65.0,20.0,14.0
9.76321,10.16074,isda,isda,isda,isda,6.11161,10.0581,0.713419,160.564,10.9715,5.54354,0.110546,1.91044,54.0,19.0,24.0
7.76562,9.50729,isda,isda,isda,isda,5.65301,6.5473,0.615948,64.5659,3.4069,9.29937,0.110889,0.768054,58.0,18.0,21.0
9.07782,8.52459,isda,isda,isda,isda,5.64888,17.8718,1.15372,167.558,4.13096,11.4048,0.110914,0.825178,63.0,20.0,17.0
8.14281,8.11549,isda,isda,isda,isda,5.8607,10.8413,0.690813,77.0736,7.34157,5.90467,0.110929,0.988659,57.0,21.0,17.0
4.85793,9.13023,isda,isda,isda,isda,6.08007,18.5253,1.05937,162.273,27.8266,18.2925,0.110947,1.85394,56.0,18.0,16.0
8.40465,8.99801,isda,isda,isda,isda,6.30273,9.57536,0.728134,124.388,8.64708,6.13848,0.111092,1.32952,53.0,19.0,24.0
5.4608,10.00804,isda,isda,isda,isda,5.59722,10.9689,0.658008,79.5718,3.45583,8.50523,0.112124,1.29778,62.0,19.0,14.0
5.97741,10.2449,isda,isda,isda,isda,5.78311,8.49618,0.570204,81.5886,9.06441,9.90866,0.112243,0.865249,68.0,19.0,11.0
7.76449,9.51147,isda,isda,isda,isda,6.27435,5.20367,0.778155,88.8807,5.1347,7.62488,0.112267,0.601046,59.0,18.0,21.0
9.89464,9.05838,isda,isda,isda,isda,7.01996,13.2329,0.903504,93.9147,13.9727,6.43989,0.112525,2.12645,63.0,18.0,20.0
9.04367,8.54731,isda,isda,isda,isda,5.59755,8.03233,0.838174,117.578,6.12304,9.76348,0.112545,0.787448,68.0,20.0,16.0
9.25803,10.26647,isda,isda,isda,isda,6.16532,13.7148,1.18816,173.847,9.98196,9.26115,0.112702,1.72673,49.0,20.0,25.0
5.34393,9.5666,isda,isda,isda,isda,5.99711,6.46246,0.640286,63.5178,6.92386,7.51635,0.112781,1.20447,67.0,20.0,14.0
10.05295,9.34452,isda,isda,isda,isda,6.84242,8.23631,0.753946,202.275,8.23691,7.74477,0.113026,1.50646,56.0,20.0,22.0
9.99578,9.89228,isda,isda,isda,isda,6.06318,12.7293,0.892295,161.596,13.204,8.70486,0.113236,1.75355,62.0,15.0,20.0
10.00735,9.91157,isda,isda,isda,isda,5.66903,10.3823,0.765294,173.847,16.8741,13.4599,0.113332,1.61925,59.0,18.0,23.0
10.05164,9.389,isda,isda,isda,isda,6.39562,3.84014,0.425201,133.418,12.2277,6.30387,0.113332,1.31667,54.0,18.0,25.0
4.47264,10.92904,isda,isda,isda,isda,6.65246,5.1859,0.416848,94.1472,5.57753,8.02326,0.113488,1.32109,66.0,11.0,12.0
9.854,9.01129,isda,isda,isda,isda,6.30106,17.3508,1.38637,136.768,8.2734,6.44351,0.113956,1.78423,58.0,19.0,19.0
6.54216,9.37189,isda,isda,isda,isda,6.75458,11.2267,0.998562,191.712,8.44891,6.38898,0.114028,1.69922,62.0,19.0,14.0
7.69038,9.49951,isda,isda,isda,isda,5.91879,16.6885,1.42031,196.807,7.06694,8.11713,0.114221,1.76227,58.0,17.0,20.0
10.01902,9.92039,isda,isda,isda,isda,6.02374,9.25964,0.735553,160.389,6.74479,8.16021,0.114367,2.04331,61.0,18.0,21.0
8.34794,10.07858,isda,isda,isda,isda,5.80945,9.92992,0.762673,274.76,4.42967,7.52422,0.114733,1.44151,54.0,18.0,20.0
4.5216,9.87112,isda,isda,isda,isda,6.67299,4.86965,0.493891,150.636,15.237,8.74604,0.114848,1.05207,68.0,19.0,15.0
8.97537,9.86695,isda,isda,isda,isda,5.13655,9.25223,0.812103,141.563,7.01048,12.2467,0.114872,1.65031,52.0,21.0,26.0
4.80645,9.17016,isda,isda,isda,isda,6.557,6.28925,0.56376,172.559,18.3709,10.4939,0.114917,1.46501,63.0,19.0,16.0
11.70246,9.0463,isda,isda,isda,isda,5.99909,5.86227,0.49874,130.095,15.8448,8.20421,0.115022,1.72533,67.0,18.0,16.0
4.8463,9.17261,isda,isda,isda,isda,6.39326,9.84699,0.646576,13.172,8.33644,7.3904,0.115467,1.00644,64.0,21.0,17.0
9.04513,9.86051,isda,isda,isda,isda,6.27821,6.0761,0.690145,116.33,2.5027,6.66815,0.116172,1.1036,53.0,21.0,27.0
11.66397,9.02564,isda,isda,isda,isda,6.39249,6.97986,0.540785,147.299,20.0087,5.43577,0.116868,1.30678,66.0,17.0,17.0
8.29828,9.95862,isda,isda,isda,isda,5.74234,6.17602,0.592914,151.75,1.66326,8.59994,0.117351,0.940406,55.0,20.0,24.0
9.22017,9.5273,isda,isda,isda,isda,5.55344,7.3431,0.4512,135.401,2.49397,14.7475,0.117624,1.00322,53.0,19.0,25.0
11.43681,9.12944,isda,isda,isda,isda,6.61517,9.67744,0.623912,160.46,5.38918,7.89047,0.117745,1.70885,60.0,21.0,17.0
4.84928,9.16652,isda,isda,isda,isda,6.66205,9.61009,1.00122,50.3501,11.6934,8.24118,0.117881,1.21541,62.0,22.0,15.0
8.14644,8.11984,isda,isda,isda,isda,6.10364,9.62172,0.644647,63.7577,6.29841,8.05034,0.118002,1.37737,55.0,22.0,18.0
8.58259,9.32764,isda,isda,isda,isda,6.17531,7.23313,0.658876,150.548,8.039,5.40909,0.118524,1.3986,52.0,22.0,24.0
8.39026,9.02921,isda,isda,isda,isda,5.86763,15.1244,1.19149,125.021,6.58313,11.0877,0.118623,1.5381,58.0,18.0,22.0
4.51789,9.88623,isda,isda,isda,isda,6.41981,7.51589,0.87704,121.818,7.84095,10.926,0.118774,1.69547,67.0,19.0,14.0
9.01138,9.90108,isda,isda,isda,isda,5.7543,7.91822,0.532408,130.507,2.63353,11.0664,0.119098,0.692,54.0,21.0,26.0
8.57657,10.83724,isda,isda,isda,isda,5.7346,8.29528,0.762573,123.005,9.58052,14.029,0.119198,1.67699,53.0,22.0,22.0
8.31815,11.19041,isda,isda,isda,isda,6.20733,5.64806,0.383185,79.5,2.86449,6.55797,0.119637,1.29865,61.0,24.0,22.0
9.28222,10.23634,isda,isda,isda,isda,6.26056,7.39722,0.571226,163.687,8.5474,7.19956,0.119931,1.67654,53.0,21.0,21.0
8.39271,9.02682,isda,isda,isda,isda,5.84514,10.4071,0.842126,101.846,8.73353,5.58845,0.120082,1.7128,64.0,15.0,20.0
4.49047,10.98145,isda,isda,isda,isda,6.52621,5.65189,0.59804,224.981,7.94992,16.0554,0.120654,1.16548,72.0,14.0,14.0
11.65081,9.02726,isda,isda,isda,isda,5.98218,6.01919,0.36633,129.949,12.6719,6.90766,0.120928,1.36908,67.0,16.0,16.0
8.54023,9.32786,isda,isda,isda,isda,6.1065,13.8416,0.75886,101.765,10.518,7.78943,0.121036,1.77975,61.0,17.0,21.0
5.3925,9.56986,isda,isda,isda,isda,5.76589,10.8471,0.643228,83.9493,5.93559,8.08786,0.121062,1.52705,68.0,22.0,16.0
9.06992,8.58541,isda,isda,isda,isda,5.8903,12.7549,0.921038,87.0295,3.72913,10.1369,0.121558,1.1462,62.0,21.0,16.0
9.02098,9.60565,isda,isda,isda,isda,5.81018,20.2923,1.50668,123.994,2.10254,25.641,0.122128,1.61332,56.0,21.0,27.0
8.34418,10.07311,isda,isda,isda,isda,6.05665,12.276,0.655216,183.324,2.69937,7.02448,0.122174,1.40163,53.0,18.0,22.0
8.26738,10.01684,isda,isda,isda,isda,5.7849,14.6935,1.32969,88.5076,2.8359,8.14961,0.122433,2.00197,54.0,20.0,23.0
8.39643,9.03291,isda,isda,isda,isda,5.91782,9.65751,1.17495,143.799,10.6132,7.97774,0.122555,1.63013,55.0,19.0,25.0
7.69809,9.50449,isda,isda,isda,isda,5.99087,12.4349,1.20058,186.733,3.04392,10.0275,0.122593,1.17112,60.0,18.0,21.0
9.06519,8.51992,isda,isda,isda,isda,5.7401,9.81542,0.612138,143.017,4.41328,9.86898,0.122649,0.783236,63.0,18.0,19.0
8.30637,11.1542,isda,isda,isda,isda,6.14766,7.34544,0.611459,83.8598,7.74163,7.29623,0.122889,1.00063,55.0,26.0,21.0
8.27501,11.09166,isda,isda,isda,isda,5.95963,9.31568,0.714142,80.3588,2.86738,7.31616,0.124564,1.55892,50.0,26.0,22.0
4.50193,9.84196,isda,isda,isda,isda,6.47939,7.40556,0.56758,119.245,9.90043,9.52455,0.124606,1.39395,63.0,20.0,15.0
10.05757,9.37191,isda,isda,isda,isda,6.23778,9.18044,0.601691,158.051,6.51879,4.28083,0.125028,0.900793,56.0,17.0,22.0
4.53988,9.90968,isda,isda,isda,isda,5.57101,6.50202,0.738947,188.816,5.21286,9.22674,0.125557,0.80823,62.0,20.0,15.0
10.99485,8.91628,isda,isda,isda,isda,6.72275,9.46044,0.735972,197.304,6.06145,7.65459,0.125639,1.38501,57.0,25.0,22.0
8.39117,10.07722,isda,isda,isda,isda,5.40471,13.5255,1.20936,109.714,2.57264,13.9536,0.126093,0.72377,56.0,21.0,23.0
4.49858,9.84614,isda,isda,isda,isda,5.8851,13.6076,1.57143,209.776,10.7009,12.9119,0.126193,1.76939,65.0,21.0,17.0
10.02012,9.37755,isda,isda,isda,isda,7.24815,3.19467,0.438493,150.908,9.07866,5.1189,0.126507,0.798481,58.0,19.0,22.0
9.09885,8.41539,isda,isda,isda,isda,6.28123,10.3133,0.984992,49.6947,4.76899,14.1983,0.126965,0.774708,58.0,19.0,19.0
4.48246,10.94868,isda,isda,isda,isda,6.62853,11.9637,1.30403,253.433,11.0094,8.20709,0.127003,2.06038,70.0,15.0,13.0
