longitude,latitude,Boron,SOC,Nitrogen,pH,Phosphorus,Potassium,Sulfur,Zinc,Sand,Silt,Clay,Area,Soil group,Land class,Soil type
5.43155,9.99328,0.0347974,0.8809939999999999,0.0455332,6.16757,3.03611,0.19375410256410255,6.20761,1.34903,66.0,20.0,13.0,isda,isda,isda,isda
4.55158,9.85176,0.0348458,0.90525,0.07078179999999999,5.94992,13.9433,0.2499971794871795,10.3613,1.3443,67.0,19.0,13.0,isda,isda,isda,isda
8.54119,9.33367,0.0348466,0.690377,0.0559456,6.07773,3.71486,0.20527179487179487,6.23073,1.24508,59.0,19.0,23.0,isda,isda,isda,isda
7.14606,11.59844,0.0349001,0.670953,0.029110399999999998,5.93759,3.84233,0.25148589743589744,6.63816,1.25307,59.0,23.0,18.0,isda,isda,isda,isda
5.32649,9.57713,0.0350737,0.6532020000000001,0.0503478,6.66035,5.26465,0.1652994871794872,6.95392,1.10069,62.0,21.0,15.0,isda,isda,isda,isda
9.02528,8.53598,0.0351524,0.73778,0.0539578,5.40769,4.54383,0.2331446153846154,5.28527,1.46593,62.0,20.0,16.0,isda,isda,isda,isda
5.56106,9.00075,0.0353589,0.5479499999999999,0.0513255,6.65018,14.0202,0.02835948717948718,4.72225,0.914459,64.0,20.0,14.0,isda,isda,isda,isda
9.11904,11.26967,0.0353638,0.383688,0.0316577,5.64919,4.12188,0.025332512820512822,6.71481,0.526245,59.0,20.0,19.0,isda,isda,isda,isda
6.40197,9.64544,0.0354109,0.929451,0.0682686,6.25179,2.57297,0.18978487179487177,6.00112,1.6794,73.0,15.0,12.0,isda,isda,isda,isda
5.38538,9.55278,0.0354133,1.43879,0.08112319999999999,5.52684,1.79135,0.12189871794871796,10.1167,1.45071,62.0,24.0,17.0,isda,isda,isda,isda
11.02325,8.92846,0.0354802,0.8231550000000001,0.056399200000000003,6.22657,4.07894,0.23435358974358977,4.49896,1.41131,56.0,24.0,20.0,isda,isda,isda,isda
7.64971,9.93387,0.0356492,0.616436,0.0709901,5.55178,3.16579,0.08251230769230769,8.74718,0.678369,61.0,19.0,22.0,isda,isda,isda,isda
9.10445,8.35173,0.0356684,0.373343,0.0367623,5.90778,7.23579,0.3278102564102564,5.84135,0.834188,65.0,19.0,17.0,isda,isda,isda,isda
9.94762,8.55361,0.0356728,0.536258,0.0413793,5.57219,5.21565,0.23435358974358977,6.09998,1.16264,58.0,24.0,19.0,isda,isda,isda,isda
8.37064,8.99357,0.0356759,0.588747,0.0335837,5.75953,4.35696,0.15107205128205128,4.26812,1.25697,62.0,16.0,22.0,isda,isda,isda,isda
11.03856,8.98248,0.0357196,1.1046799999999999,0.060379300000000004,6.2044,4.80391,0.2394579487179487,6.85756,1.51166,51.0,23.0,21.0,isda,isda,isda,isda
7.92927,11.50074,0.0358155,0.654197,0.0494451,6.58006,3.4025,0.24020820512820515,6.3358,1.638,59.0,21.0,18.0,isda,isda,isda,isda
5.4052,10.01405,0.0358523,0.5996,0.0298576,6.38562,4.61042,0.1257976923076923,6.62641,0.934929,73.0,19.0,13.0,isda,isda,isda,isda
4.44911,10.95107,0.0358609,0.5287040000000001,0.0439643,6.41798,11.4257,0.19661666666666666,6.66137,1.09287,73.0,13.0,13.0,isda,isda,isda,isda
8.27854,11.09259,0.0358781,0.608804,0.0498995,6.08288,3.57411,0.1639094871794872,8.13231,0.975898,58.0,27.0,18.0,isda,isda,isda,isda
9.95116,8.58304,0.0359225,0.703979,0.0649469,5.9713,5.71034,0.22789333333333334,7.27177,1.22705,60.0,22.0,17.0,isda,isda,isda,isda
8.32215,10.08159,0.0359252,1.13896,0.0690981,5.68987,1.76455,0.16558743589743588,11.4927,1.01608,52.0,18.0,24.0,isda,isda,isda,isda
5.51549,8.97456,0.0359412,0.675655,0.0556592,5.24664,3.29074,0.18768384615384617,12.5633,0.839684,49.0,25.0,30.0,isda,isda,isda,isda
7.09076,11.61021,0.0359751,0.73978,0.0437411,6.17588,3.54301,0.1292028205128205,6.14329,1.05166,59.0,23.0,18.0,isda,isda,isda,isda
8.86468,8.22188,0.0359786,1.0170400000000002,0.0500371,6.60461,12.4849,0.23730435897435898,5.02278,1.40378,63.0,18.0,16.0,isda,isda,isda,isda
6.93145,11.14454,0.0360202,0.80551,0.0517512,5.67493,1.90125,0.15704358974358976,5.49069,0.937417,59.0,19.0,20.0,isda,isda,isda,isda
9.19704,9.55245,0.0360752,0.7730859999999999,0.0729658,5.7168,3.66604,0.2092125641025641,7.0084,0.941804,64.0,16.0,23.0,isda,isda,isda,isda
4.79123,9.1899,0.0361215,2.33552,0.163209,6.38362,26.1157,0.2718871794871795,5.62078,1.95035,59.0,20.0,17.0,isda,isda,isda,isda
7.73571,9.53061,0.0361388,1.08483,0.0678629,5.67336,3.09137,0.2712820512820513,5.45988,1.50563,56.0,20.0,23.0,isda,isda,isda,isda
6.95161,11.13095,0.0361584,1.43866,0.11332199999999999,5.39509,2.52259,0.18479794871794872,7.03176,1.4377,54.0,24.0,20.0,isda,isda,isda,isda
8.23653,11.03587,0.0363078,0.762096,0.0437467,6.14094,7.03916,0.16286615384615385,6.99335,1.24776,55.0,25.0,20.0,isda,isda,isda,isda
7.12145,11.55357,0.0365622,0.88864,0.053504399999999994,5.84117,2.57166,0.24451410256410258,6.27924,1.92498,58.0,25.0,18.0,isda,isda,isda,isda
8.61277,10.15103,0.0365814,0.765381,0.052460799999999995,6.32988,3.43466,0.24835820512820514,7.18886,1.06906,48.0,24.0,25.0,isda,isda,isda,isda
6.12018,9.66027,0.0367447,0.611476,0.0440927,6.09665,2.14134,0.6514846153846154,9.69076,0.652993,56.0,22.0,21.0,isda,isda,isda,isda
5.36398,10.61993,0.0367637,0.844238,0.0698362,6.1227,11.1205,0.22786564102564102,9.72793,1.10991,70.0,14.0,13.0,isda,isda,isda,isda
8.59005,10.79192,0.0367693,0.896458,0.0836925,5.31915,2.45943,0.1598425641025641,13.7983,1.46823,56.0,24.0,24.0,isda,isda,isda,isda
9.28748,10.24123,0.0368257,0.530884,0.045695,5.85282,3.30834,0.26816153846153845,6.28741,0.846433,54.0,19.0,20.0,isda,isda,isda,isda
8.81257,9.28989,0.0368515,1.66532,0.18432500000000002,5.48185,1.29274,0.19094794871794873,44.5335,0.649712,54.0,17.0,29.0,isda,isda,isda,isda
5.46244,10.00195,0.0368668,0.59286,0.0562487,5.89431,2.5344,0.17826102564102564,9.60055,1.18806,65.0,18.0,16.0,isda,isda,isda,isda
4.77194,9.18397,0.0369414,0.36221000000000003,0.0423059,6.32725,7.7946,0.27897435897435896,8.52342,0.730099,53.0,21.0,23.0,isda,isda,isda,isda
9.86204,9.05487,0.0369912,0.5647800000000001,0.0375992,6.04008,9.56125,0.29706153846153843,5.0279,1.34175,56.0,20.0,23.0,isda,isda,isda,isda
7.68074,11.59,0.0369969,0.537067,0.0468764,5.98507,4.38557,0.1257976923076923,4.9226,0.839405,53.0,24.0,21.0,isda,isda,isda,isda
7.12012,11.61487,0.0370345,0.529077,0.0330767,5.804,3.01421,0.1904669230769231,6.77941,1.28697,49.0,27.0,23.0,isda,isda,isda,isda
7.69253,11.5539,0.0370563,0.7395470000000001,0.0504784,6.47981,12.2034,0.1264253846153846,6.5857,1.83143,59.0,23.0,18.0,isda,isda,isda,isda
6.94579,11.09573,0.0371647,0.732908,0.0488234,6.28794,1.35059,0.18977333333333335,5.56193,1.09288,64.0,20.0,16.0,isda,isda,isda,isda
6.54196,9.4209,0.0372071,0.546669,0.0618257,6.46588,4.28315,0.2759025641025641,6.78906,1.0455,66.0,18.0,14.0,isda,isda,isda,isda
8.57285,10.80152,0.0372376,0.619165,0.040213,6.04376,2.07067,0.16286615384615385,7.14659,1.46251,58.0,22.0,22.0,isda,isda,isda,isda
7.98902,11.47098,0.0373339,0.40682999999999997,0.0386662,6.05416,3.31202,0.1559325641025641,5.34169,0.98347,61.0,22.0,17.0,isda,isda,isda,isda
11.04487,8.94819,0.0373352,0.7662359999999999,0.05278239999999999,6.34944,2.99314,0.23729435897435897,5.8341,1.36451,62.0,23.0,19.0,isda,isda,isda,isda
8.83004,9.23768,0.0374198,1.3353,0.153817,5.51175,2.5071,0.43450000000000005,12.4993,0.704392,52.0,20.0,26.0,isda,isda,isda,isda
5.38898,9.56946,0.0374293,0.557036,0.0377672,5.71478,4.51902,0.21233820512820512,9.48583,0.919806,66.0,19.0,17.0,isda,isda,isda,isda
8.30087,9.95856,0.0374883,0.7283229999999999,0.08958089999999999,5.59552,1.28072,0.4151717948717949,21.3714,0.877162,56.0,16.0,21.0,isda,isda,isda,isda
8.37377,9.00688,0.0375107,0.689817,0.0495552,5.77004,3.1705,0.23701153846153847,6.57114,1.30188,58.0,18.0,22.0,isda,isda,isda,isda
10.03302,9.96377,0.0375222,0.66273,0.0355042,6.54058,6.0723,0.252475641025641,4.99646,0.99268,66.0,16.0,19.0,isda,isda,isda,isda
5.42533,10.6254,0.0375597,0.587945,0.0305591,5.93844,5.84229,0.2924,7.46165,1.26481,71.0,17.0,14.0,isda,isda,isda,isda
5.99828,10.27564,0.0376035,0.864912,0.05716059999999999,6.54211,8.49514,0.576874358974359,4.75619,1.48969,59.0,22.0,21.0,isda,isda,isda,isda
7.12415,11.61445,0.0376764,0.6830350000000001,0.054091299999999995,6.48498,4.13513,0.20942358974358977,12.8405,2.18249,56.0,25.0,21.0,isda,isda,isda,isda
5.42807,10.62102,0.0377613,0.605257,0.0498415,6.37971,9.38151,0.2673846153846154,7.01758,1.13771,73.0,17.0,15.0,isda,isda,isda,isda
8.59248,10.81207,0.0378325,0.753047,0.055195799999999996,5.66587,2.71671,0.1955548717948718,6.94959,1.25387,56.0,23.0,21.0,isda,isda,isda,isda
8.67487,10.17074,0.0379511,0.66729,0.0409636,5.69951,6.53382,0.16348128205128204,4.65901,1.37321,56.0,17.0,21.0,isda,isda,isda,isda
5.41511,10.66462,0.0381102,0.7994589999999999,0.0541638,6.59052,4.92057,0.15441871794871795,6.61533,0.966272,66.0,15.0,16.0,isda,isda,isda,isda
5.36729,9.5029,0.0381185,0.95441,0.0503986,5.5136,3.73869,0.1955805128205128,7.42115,1.15406,67.0,20.0,16.0,isda,isda,isda,isda
9.70551,10.17486,0.0381398,0.650194,0.0530616,5.83952,9.615,0.23282153846153844,6.30009,1.56089,62.0,19.0,21.0,isda,isda,isda,isda
6.95563,11.08963,0.0381678,0.7445630000000001,0.055519700000000005,5.82487,2.06873,0.17540999999999998,6.53705,0.956604,59.0,22.0,19.0,isda,isda,isda,isda
8.2456,11.10089,0.0382089,0.537633,0.0333783,5.94633,5.26514,0.19109230769230767,6.12342,1.25526,45.0,29.0,24.0,isda,isda,isda,isda
5.02867,10.28781,0.0382425,0.547382,0.0529717,6.68776,17.2557,0.2273923076923077,4.22736,1.60792,66.0,17.0,13.0,isda,isda,isda,isda
6.52393,9.39952,0.0382928,0.489178,0.054365399999999994,6.60267,10.2208,0.07612564102564102,4.40983,1.00941,68.0,17.0,15.0,isda,isda,isda,isda
11.38653,9.14274,0.0383328,0.34102,0.0400379,5.90001,13.1206,0.18627230769230768,5.37506,0.729824,59.0,22.0,19.0,isda,isda,isda,isda
6.95787,11.14548,0.0384323,0.727167,0.0467472,5.8924,1.4489,0.23368615384615385,7.74981,0.834487,59.0,22.0,19.0,isda,isda,isda,isda
6.98256,11.10602,0.0385224,0.8676130000000001,0.0764767,6.05451,1.45202,0.35778974358974364,11.2741,1.24004,57.0,24.0,17.0,isda,isda,isda,isda
7.64305,9.95143,0.0386118,0.378925,0.0402287,6.25342,6.03873,0.02163215384615385,7.83279,0.865152,58.0,20.0,25.0,isda,isda,isda,isda
7.7022,9.55611,0.0386158,0.615998,0.054452299999999995,5.90116,3.52163,0.2988076923076923,9.81703,1.43741,58.0,18.0,20.0,isda,isda,isda,isda
9.37913,8.88378,0.0387136,0.49882,0.0247187,6.19834,4.30657,0.18627230769230768,3.51431,1.31753,61.0,17.0,19.0,isda,isda,isda,isda
8.1298,8.07662,0.0387608,0.775303,0.0424919,5.86318,11.469,0.19762461538461537,6.40979,0.837747,56.0,20.0,17.0,isda,isda,isda,isda
9.03867,9.60058,0.0387829,0.9109170000000001,0.10544800000000001,6.25277,5.41242,0.3697307692307692,11.5778,1.19515,55.0,16.0,25.0,isda,isda,isda,isda
9.76489,10.15709,0.0387887,0.778677,0.0781082,6.04973,14.6789,0.3277794871794872,9.44722,1.28733,55.0,19.0,23.0,isda,isda,isda,isda
11.38243,9.14343,0.0388064,0.437871,0.031669,6.03821,6.43716,0.24080692307692306,3.31501,1.08544,55.0,22.0,20.0,isda,isda,isda,isda
5.44283,10.03177,0.0388632,0.854904,0.0300261,6.40474,5.72723,0.10540025641025641,5.83081,1.44204,62.0,20.0,15.0,isda,isda,isda,isda
7.62427,11.08585,0.0388835,0.579526,0.0468709,6.09696,5.1429,0.1942223076923077,6.18511,1.1879,57.0,27.0,17.0,isda,isda,isda,isda
7.08616,11.5326,0.0389614,0.8354010000000001,0.07605690000000001,5.8785,4.98262,0.46347179487179485,9.63524,1.61252,52.0,27.0,22.0,isda,isda,isda,isda
8.62334,9.65136,0.0391096,1.6101400000000001,0.128049,5.28371,1.08644,0.21067205128205127,8.4999,0.823552,47.0,23.0,29.0,isda,isda,isda,isda
8.42536,8.97858,0.0392146,0.703459,0.036367300000000005,6.01505,4.62542,0.29463076923076925,7.35359,1.35521,62.0,17.0,23.0,isda,isda,isda,isda
6.36555,9.66981,0.0392242,1.15651,0.0671962,6.10138,8.65518,0.02771076923076923,10.6197,0.743286,65.0,16.0,15.0,isda,isda,isda,isda
9.39909,8.94105,0.0392274,1.15839,0.0916282,5.89244,2.89812,0.4148794871794872,6.82068,2.1929,51.0,21.0,23.0,isda,isda,isda,isda
8.2328,9.9395,0.0392509,0.684698,0.0761571,5.85224,2.09947,0.23675641025641023,13.229,1.38968,57.0,17.0,26.0,isda,isda,isda,isda
5.51841,8.97167,0.0392554,0.968248,0.09464249999999999,5.39988,1.68236,0.11948794871794871,8.91077,1.07008,51.0,23.0,29.0,isda,isda,isda,isda
6.54172,9.4183,0.0392748,0.8916410000000001,0.0639951,6.46401,3.45742,0.3359769230769231,7.97414,1.03341,68.0,19.0,15.0,isda,isda,isda,isda
6.32076,9.68571,0.0393374,0.833907,0.0826094,5.84935,5.11623,0.1042576923076923,8.64968,0.847664,59.0,18.0,18.0,isda,isda,isda,isda
4.77683,9.18164,0.0394195,1.13025,0.114978,5.90877,6.358,0.10661846153846155,9.32065,1.11069,59.0,21.0,19.0,isda,isda,isda,isda
7.09011,11.58999,0.0394829,0.619711,0.042306899999999995,5.9328,3.40132,0.28073846153846155,6.11827,1.04363,63.0,22.0,18.0,isda,isda,isda,isda
8.2164,11.09839,0.0395152,0.5325409999999999,0.0419022,5.86585,6.21439,0.1264253846153846,6.18892,1.28599,53.0,28.0,23.0,isda,isda,isda,isda
9.01474,9.60838,0.0395713,0.503942,0.034952,6.05276,5.71914,0.2363774358974359,7.20882,1.19791,63.0,18.0,23.0,isda,isda,isda,isda
8.61336,10.15168,0.0396028,0.5014770000000001,0.052378100000000004,6.0463,3.80197,0.38692564102564103,7.23683,1.43015,51.0,23.0,24.0,isda,isda,isda,isda
8.22709,9.98025,0.0396879,0.9945830000000001,0.08241319999999999,5.31359,2.09777,0.18479794871794872,12.5849,1.25943,58.0,16.0,23.0,isda,isda,isda,isda
9.69981,10.18249,0.0397003,0.55962,0.0370987,5.77343,5.54047,0.2460451282051282,5.74318,1.08654,60.0,19.0,22.0,isda,isda,isda,isda
9.1827,9.5225,0.0399379,1.03672,0.0819449,5.49004,2.88586,0.3414128205128205,6.57784,1.98796,55.0,18.0,25.0,isda,isda,isda,isda
8.21397,11.02345,0.0399854,0.747806,0.0515455,5.68822,6.1624,0.15610794871794872,7.53779,1.51395,57.0,24.0,21.0,isda,isda,isda,isda
8.09618,8.12085,0.0399889,1.1803000000000001,0.08469360000000001,5.67985,4.84541,0.20478794871794873,9.22227,0.96805,57.0,21.0,20.0,isda,isda,isda,isda
7.9863,11.46843,0.0400754,0.537714,0.039377,5.98435,3.42563,0.12994,5.55376,1.26395,59.0,20.0,18.0,isda,isda,isda,isda
7.97714,11.53411,0.0401923,0.587477,0.0379295,6.18846,6.15946,0.23729435897435897,6.18169,1.39771,52.0,24.0,18.0,isda,isda,isda,isda
9.13519,11.28227,0.0402003,0.23945500000000003,0.0401543,5.90837,7.51869,0.08791794871794871,5.33982,1.14491,63.0,17.0,16.0,isda,isda,isda,isda
8.57094,9.3283,0.0402528,0.713063,0.051863099999999995,5.80615,16.2359,0.41971025641025644,5.89389,1.08737,54.0,19.0,23.0,isda,isda,isda,isda
9.87309,8.99893,0.0403999,0.295012,0.0200423,6.26418,3.06668,0.1296848717948718,4.1921,1.05673,63.0,18.0,18.0,isda,isda,isda,isda
7.90194,11.54409,0.0404589,0.362076,0.0220962,5.80677,6.32239,0.18905128205128205,4.82194,0.690687,64.0,22.0,14.0,isda,isda,isda,isda
7.92448,11.49977,0.0404985,1.00885,0.0977847,6.20558,19.4228,0.30088205128205125,7.77102,1.73465,57.0,23.0,17.0,isda,isda,isda,isda
9.41609,8.94518,0.0405444,1.13933,0.0923968,5.63322,15.5422,0.4353128205128205,9.12702,1.41134,61.0,17.0,23.0,isda,isda,isda,isda
9.95166,8.5521,0.0405728,2.2858799999999997,0.169822,5.9634,4.64194,0.23920641025641023,11.4324,0.697095,63.0,23.0,18.0,isda,isda,isda,isda
5.44833,9.9732,0.0406939,0.419097,0.026599099999999997,5.58119,2.14685,0.16046923076923075,7.64658,1.09311,69.0,18.0,12.0,isda,isda,isda,isda
7.12168,11.55036,0.0408894,0.697747,0.046390100000000004,5.85817,2.43168,0.2829179487179487,6.47006,1.40131,58.0,25.0,21.0,isda,isda,isda,isda
7.56771,11.08027,0.0409357,0.45481299999999997,0.027411400000000002,6.15922,2.70109,0.12994,5.96107,0.764587,62.0,22.0,18.0,isda,isda,isda,isda
7.63208,9.97223,0.0411849,0.7321570000000001,0.0641284,5.41088,2.41797,0.030132820512820513,10.5045,0.739299,61.0,17.0,23.0,isda,isda,isda,isda
4.5543,9.84823,0.0412252,0.975338,0.0781167,6.39207,16.8246,0.3900564102564103,8.1461,1.59463,67.0,19.0,13.0,isda,isda,isda,isda
9.19355,9.54765,0.0412881,0.980138,0.08680099999999999,6.05713,6.38041,0.455776923076923,8.00729,1.71702,61.0,16.0,22.0,isda,isda,isda,isda
7.64475,11.57009,0.0413091,0.493971,0.0359182,6.16854,6.03121,0.18160846153846152,4.22772,0.997178,54.0,23.0,20.0,isda,isda,isda,isda
6.52,8.5167,0.0413425,0.672518,0.05971220000000001,5.93372,3.55274,0.20680487179487178,6.62215,1.13896,63.0,20.0,16.0,isda,isda,isda,isda
9.99809,9.89015,0.0414203,0.690179,0.056700099999999996,5.82154,8.18877,0.24996538461538464,4.94795,1.74122,65.0,18.0,20.0,isda,isda,isda,isda
4.80815,9.16942,0.0414538,0.48769,0.050218399999999996,6.07727,13.5944,0.43984871794871794,7.13239,0.810068,66.0,18.0,14.0,isda,isda,isda,isda
8.21095,11.02325,0.0415613,0.8264549999999999,0.0464378,5.41323,1.81027,0.12070564102564103,7.43116,1.28461,59.0,24.0,20.0,isda,isda,isda,isda
9.96934,9.92681,0.0415761,0.409797,0.037641999999999995,5.77253,10.885,0.24109410256410257,4.0028,0.936494,59.0,20.0,22.0,isda,isda,isda,isda
4.47751,10.94791,0.0416534,0.6544559999999999,0.0404823,6.21907,3.68274,0.25272,7.83989,0.93283,71.0,12.0,13.0,isda,isda,isda,isda
8.38221,10.10431,0.0416749,1.54189,0.10667199999999999,5.58754,2.30863,0.16696,10.7134,1.5351,53.0,19.0,22.0,isda,isda,isda,isda
11.38994,9.14571,0.0416802,0.574586,0.0404555,6.04416,6.5908,0.2399128205128205,5.86362,1.37862,61.0,22.0,21.0,isda,isda,isda,isda
9.13912,8.38087,0.0417296,1.38133,0.0770769,6.20404,3.79664,0.10045974358974358,7.36383,0.660427,66.0,21.0,17.0,isda,isda,isda,isda
8.29963,9.95523,0.0417328,0.985288,0.123974,4.78618,1.46694,0.5262794871794871,7.52997,1.52694,58.0,18.0,21.0,isda,isda,isda,isda
5.54336,8.96884,0.0418167,1.00454,0.0772272,5.30079,3.87516,0.4848512820512821,5.71603,1.08422,55.0,23.0,18.0,isda,isda,isda,isda
11.37081,9.14934,0.0418487,0.777981,0.0447709,6.17406,8.07651,0.23454102564102566,4.4008,1.57625,55.0,22.0,23.0,isda,isda,isda,isda
5.98961,10.26987,0.0418914,0.622001,0.0390121,6.54938,7.15141,0.2367223076923077,8.20405,1.41589,59.0,21.0,13.0,isda,isda,isda,isda
8.83094,9.22929,0.0419536,1.32697,0.118354,5.03232,4.84043,0.15121820512820514,15.5795,0.727469,51.0,20.0,27.0,isda,isda,isda,isda
6.97977,11.10496,0.0421349,0.757212,0.056138200000000006,5.84077,2.02808,0.18977333333333335,8.31833,1.01898,58.0,21.0,17.0,isda,isda,isda,isda
9.94988,8.5604,0.0421357,1.1516199999999999,0.0969721,5.65197,8.27661,0.12045871794871796,10.0111,0.93494,61.0,23.0,17.0,isda,isda,isda,isda
8.85655,9.27187,0.0422888,1.1198700000000001,0.14025300000000002,5.37433,4.54475,0.04042974358974359,9.03626,1.28476,57.0,19.0,26.0,isda,isda,isda,isda
11.67309,9.02587,0.0424095,0.423871,0.0262412,6.03747,6.69514,0.17938897435897433,4.62079,1.2692,68.0,16.0,16.0,isda,isda,isda,isda
9.01247,9.89601,0.0424928,1.14217,0.11929000000000001,5.55955,4.18654,0.3951769230769231,8.44349,2.05499,51.0,21.0,24.0,isda,isda,isda,isda
8.83528,9.26272,0.0425909,1.0145899999999999,0.0806773,5.33168,2.17477,0.03112820512820513,10.5403,1.11916,47.0,21.0,32.0,isda,isda,isda,isda
11.0675,8.90914,0.0427961,0.272554,0.0174384,6.38597,5.02722,0.1753479487179487,3.85055,1.03008,64.0,22.0,18.0,isda,isda,isda,isda
8.28105,11.18016,0.0428138,0.775353,0.0529875,6.2455,7.56807,0.3024512820512821,6.12293,1.76115,59.0,23.0,22.0,isda,isda,isda,isda
5.35358,10.66014,0.0428407,0.564496,0.0480419,6.0077,8.42613,0.39953333333333335,7.66955,1.32171,71.0,16.0,13.0,isda,isda,isda,isda
8.25306,11.03084,0.0428753,0.61118,0.0492045,5.66971,5.7225,0.16286615384615385,6.77711,1.62567,51.0,27.0,20.0,isda,isda,isda,isda
7.10367,11.60325,0.0429156,0.643661,0.0315413,5.99452,3.12472,0.24171897435897435,6.14429,1.0693,56.0,24.0,21.0,isda,isda,isda,isda
5.3634,9.50568,0.0430127,0.63502,0.0393443,5.95436,5.19927,0.11199871794871794,7.39752,0.932561,65.0,22.0,17.0,isda,isda,isda,isda
6.33451,9.66362,0.0430444,1.1252499999999999,0.084691,6.13843,6.31823,0.3005846153846154,7.82441,1.28469,66.0,17.0,14.0,isda,isda,isda,isda
10.03406,9.96048,0.0431151,0.773556,0.047118900000000005,6.38019,11.1918,0.1937217948717949,5.00529,1.20213,66.0,16.0,21.0,isda,isda,isda,isda
5.46888,9.96285,0.0431594,0.9139760000000001,0.049953,6.01986,4.79603,0.16348128205128204,6.58589,1.12917,68.0,20.0,13.0,isda,isda,isda,isda
11.6403,9.02701,0.0432877,1.45043,0.12311399999999999,6.40211,14.0629,0.44944871794871794,6.79754,1.65888,59.0,18.0,19.0,isda,isda,isda,isda
7.97126,11.51461,0.0434372,0.49000199999999994,0.0467414,5.33754,9.84478,0.20414384615384615,7.27476,1.166,66.0,20.0,17.0,isda,isda,isda,isda
9.14353,11.24249,0.0434669,0.5897680000000001,0.0433194,5.85554,7.03163,0.02771076923076923,7.8118,1.08361,58.0,19.0,21.0,isda,isda,isda,isda
6.37613,9.65329,0.0436481,0.769031,0.0932089,5.95626,2.30349,0.22485025641025638,7.57389,1.00837,63.0,16.0,17.0,isda,isda,isda,isda
5.35508,10.65156,0.0437399,0.781947,0.0642334,5.74308,9.19117,0.29942307692307696,6.96385,1.22129,74.0,17.0,15.0,isda,isda,isda,isda
8.80391,9.25339,0.0437845,1.03887,0.0869743,5.36036,2.14629,0.4607923076923077,13.9759,1.06517,53.0,19.0,29.0,isda,isda,isda,isda
6.32391,9.68655,0.0438259,0.645053,0.0670447,6.02096,3.10315,0.41192051282051284,5.7989,0.937163,61.0,16.0,14.0,isda,isda,isda,isda
4.80103,9.14529,0.0439181,0.716463,0.0530806,5.76882,5.57183,0.027315384615384616,6.52178,0.809543,53.0,22.0,22.0,isda,isda,isda,isda
6.14597,9.14865,0.0439356,0.5784320000000001,0.0283247,5.86264,7.44923,0.23454102564102566,5.42308,1.33527,59.0,22.0,17.0,isda,isda,isda,isda
9.95914,8.53669,0.0439607,1.34395,0.10348500000000001,5.65081,3.0198,0.3762846153846154,7.41569,1.14544,64.0,22.0,17.0,isda,isda,isda,isda
11.37678,9.14997,0.0439916,0.54087,0.02863,6.1824,18.0466,0.18767897435897435,4.30186,1.03389,50.0,22.0,22.0,isda,isda,isda,isda
7.07396,11.55179,0.0440103,0.770196,0.0440648,6.15514,3.31329,0.28844102564102564,6.32877,1.29387,56.0,24.0,22.0,isda,isda,isda,isda
9.18598,9.56282,0.0440424,0.351196,0.0263393,5.64753,9.12014,0.15866769230769232,4.06858,0.908724,64.0,14.0,20.0,isda,isda,isda,isda
9.71995,10.17433,0.0441719,0.437802,0.027657900000000003,6.15658,14.5571,0.2982025641025641,6.30121,1.08608,65.0,18.0,19.0,isda,isda,isda,isda
5.5397,8.9686,0.0442122,0.827647,0.0798339,5.17068,5.42649,0.029173589743589745,11.5803,0.750187,52.0,23.0,20.0,isda,isda,isda,isda
9.08392,8.53918,0.0442146,0.743898,0.0393441,5.71177,8.35377,0.23454102564102566,6.77255,0.863979,58.0,21.0,16.0,isda,isda,isda,isda
6.96443,11.13394,0.0442888,0.442596,0.045545,5.42965,2.87681,0.021797512820512822,7.11727,0.444128,64.0,21.0,17.0,isda,isda,isda,isda
9.10409,8.34964,0.0443703,0.474705,0.0368064,6.36299,10.4541,0.3108974358974359,5.14519,0.696783,66.0,19.0,17.0,isda,isda,isda,isda
6.39483,9.64188,0.0444369,0.575263,0.0436923,6.27269,2.25586,0.17986435897435896,5.34565,0.856664,70.0,15.0,15.0,isda,isda,isda,isda
9.00305,9.89343,0.0444801,1.10802,0.0991737,5.25442,3.80001,0.2579923076923077,8.02851,1.31203,50.0,21.0,28.0,isda,isda,isda,isda
8.3458,10.06091,0.0445645,1.2876400000000001,0.0954207,5.73929,4.28402,0.19108692307692307,8.91846,1.0652,60.0,18.0,20.0,isda,isda,isda,isda
8.59076,9.39511,0.0446156,0.7578579999999999,0.056247000000000005,6.01304,15.7983,0.2854871794871795,3.94865,1.53932,47.0,22.0,25.0,isda,isda,isda,isda
9.36682,8.9455,0.0447348,0.397119,0.034813300000000005,6.36458,6.49162,0.3025871794871795,5.03988,1.25633,53.0,20.0,27.0,isda,isda,isda,isda
9.28986,10.28771,0.0447948,0.953441,0.06600510000000001,5.55161,14.362,0.5093769230769231,9.54472,1.56143,51.0,24.0,23.0,isda,isda,isda,isda
8.23964,10.0011,0.0449701,1.0126899999999999,0.0993951,5.30485,2.39861,0.18757102564102562,12.2124,1.26279,54.0,17.0,24.0,isda,isda,isda,isda
9.70035,10.20252,0.0449778,0.893429,0.0823408,5.89757,8.0647,0.40376923076923077,8.10724,1.69151,60.0,17.0,22.0,isda,isda,isda,isda
10.03479,9.91258,0.0450079,1.00141,0.0899352,6.11831,7.11841,0.341251282051282,6.82745,1.21543,68.0,16.0,17.0,isda,isda,isda,isda
