longitude,latitude,Boron,SOC,Nitrogen,pH,Phosphorus,Potassium,Sulfur,Zinc,Sand,Silt,Clay,Area,Soil group,Land class,Soil type
6.34577,9.69243,0.0312936,7.95158,0.937379,5.57785,2.09326,83.3271,7.07995,1.05965,64.0,15.0,15.0,isda,isda,isda,isda
4.51965,9.847,0.0313778,5.33998,0.429752,5.77107,15.1795,122.008,4.94454,1.37616,62.0,19.0,14.0,isda,isda,isda,isda
8.23307,11.04348,0.0314138,8.05906,0.746489,6.146,3.68897,67.4948,8.41755,1.19012,54.0,25.0,21.0,isda,isda,isda,isda
5.51942,8.97003,0.0314618,6.76299,0.721117,5.5268,3.07892,32.9504,6.11099,0.556208,50.0,22.0,27.0,isda,isda,isda,isda
11.38793,9.15762,0.0314785,4.7839,0.263672,5.59093,6.92964,73.2597,4.01637,0.799139,51.0,24.0,23.0,isda,isda,isda,isda
7.08236,11.615,0.0314941,7.14443,0.382878,6.24733,3.11526,93.5608,4.28457,0.922571,55.0,25.0,20.0,isda,isda,isda,isda
4.48235,10.94476,0.0316118,14.327,1.54914,6.28364,5.26065,161.564,5.00587,1.31175,69.0,17.0,15.0,isda,isda,isda,isda
5.46704,9.95482,0.0318317,7.51944,0.391384,6.43465,2.6722,80.3245,6.70181,1.36587,64.0,19.0,14.0,isda,isda,isda,isda
9.96863,8.57288,0.0320858,6.1896,0.357167,5.95517,8.09203,91.471,6.62505,1.06985,56.0,24.0,20.0,isda,isda,isda,isda
4.44998,10.99999,0.0321313,6.25209,0.502039,5.89657,9.29278,96.4494,9.42022,1.00906,73.0,12.0,14.0,isda,isda,isda,isda
9.71115,10.15575,0.0321922,3.57082,0.289813,6.21915,9.69465,119.047,4.48818,1.201,61.0,18.0,22.0,isda,isda,isda,isda
9.69615,10.16446,0.0322361,4.90089,0.346628,6.00693,6.46397,101.512,7.15055,1.59865,64.0,17.0,19.0,isda,isda,isda,isda
9.12472,11.22263,0.0322706,6.00189,0.539687,6.27144,3.68706,10.8072,6.0412,0.701391,65.0,19.0,17.0,isda,isda,isda,isda
7.09743,11.61078,0.0323192,6.88337,0.586665,6.23124,2.2918,106.657,8.98066,1.62594,58.0,22.0,21.0,isda,isda,isda,isda
5.4117,10.65365,0.0323742,8.20973,0.442053,6.21976,8.8548,80.3245,6.66798,1.13949,71.0,16.0,15.0,isda,isda,isda,isda
9.16839,11.24343,0.0324128,3.89291,0.426409,5.97098,6.74518,40.8487,5.67144,0.972564,60.0,19.0,21.0,isda,isda,isda,isda
7.59128,9.9923,0.0324685,16.2911,1.32292,5.60028,1.75342,145.957,13.8196,1.23004,57.0,19.0,22.0,isda,isda,isda,isda
9.00546,9.88653,0.0325883,8.25693,0.540886,4.98337,2.25841,104.942,11.9723,0.735425,55.0,20.0,26.0,isda,isda,isda,isda
7.09186,11.61347,0.0326587,6.41775,0.329389,5.87631,2.56234,75.5641,6.90008,0.907369,54.0,25.0,19.0,isda,isda,isda,isda
5.56742,8.9935,0.0326622,11.3517,0.74652,6.06713,8.51547,39.8273,6.56222,0.940825,66.0,22.0,15.0,isda,isda,isda,isda
9.16718,8.37592,0.0326764,4.21379,0.414165,6.32789,9.57955,36.8834,4.8071,0.644222,64.0,20.0,15.0,isda,isda,isda,isda
6.52642,9.40174,0.0326779,3.4423,0.413428,6.48844,15.6701,98.4926,7.40081,0.87798,69.0,18.0,13.0,isda,isda,isda,isda
8.83768,8.16863,0.0327124,5.99207,0.427553,6.40723,8.96947,92.5448,5.4436,1.43961,68.0,18.0,14.0,isda,isda,isda,isda
5.08556,10.24428,0.0327254,5.03957,0.403041,5.8978,16.3005,92.7484,5.91131,0.95134,55.0,23.0,18.0,isda,isda,isda,isda
8.31907,11.12218,0.0327583,6.67617,0.458667,6.12593,2.74645,93.9147,7.31415,0.998845,54.0,25.0,21.0,isda,isda,isda,isda
11.64479,9.02798,0.0327673,9.62856,0.951572,6.17016,11.705,129.748,9.6652,1.66617,67.0,17.0,15.0,isda,isda,isda,isda
5.03044,10.22556,0.0328551,9.33182,0.473729,5.71701,9.6773,106.002,7.05919,1.42198,53.0,20.0,20.0,isda,isda,isda,isda
9.38672,8.94957,0.0329221,5.78861,0.477882,6.39571,8.53411,88.3239,5.40185,1.15241,66.0,17.0,18.0,isda,isda,isda,isda
5.35084,9.56669,0.0329796,6.32814,0.448601,6.08553,3.60046,56.3088,5.59962,0.970723,71.0,20.0,15.0,isda,isda,isda,isda
5.98424,10.24165,0.0332287,4.60885,0.272167,6.01998,3.07173,76.0922,5.6662,1.60276,70.0,17.0,13.0,isda,isda,isda,isda
5.03221,10.22488,0.0333486,6.25574,0.444188,5.78625,8.24935,54.9749,5.71968,1.52,68.0,21.0,16.0,isda,isda,isda,isda
8.20813,11.0279,0.0333729,7.85891,0.537896,5.67994,5.81879,81.6234,7.54271,1.32128,54.0,24.0,20.0,isda,isda,isda,isda
9.15985,11.23896,0.0334996,7.14113,0.44494,5.53192,4.53676,111.034,6.94404,1.09441,63.0,18.0,18.0,isda,isda,isda,isda
9.18209,8.37612,0.0335748,9.7999,0.735386,6.14238,6.80791,90.402,7.43289,1.00305,65.0,20.0,16.0,isda,isda,isda,isda
8.20979,11.02554,0.0335873,9.45179,0.626564,5.95656,3.85521,61.4053,8.38629,1.62325,56.0,23.0,21.0,isda,isda,isda,isda
7.62066,11.545,0.0336095,8.43055,0.488199,5.76989,6.13286,50.6766,6.40933,1.48778,63.0,19.0,19.0,isda,isda,isda,isda
9.37846,8.92488,0.0337014,6.98238,0.458793,6.2049,10.2436,94.6167,4.52919,1.3745,64.0,17.0,19.0,isda,isda,isda,isda
9.70749,10.16358,0.0337161,2.86773,0.193122,5.91974,4.98749,102.347,8.23979,1.03037,56.0,21.0,21.0,isda,isda,isda,isda
6.51265,9.36631,0.0337977,4.38843,0.285875,6.17368,6.72881,59.2483,3.55602,0.706664,67.0,15.0,12.0,isda,isda,isda,isda
8.56873,9.39377,0.0338125,15.1463,1.11356,5.8716,2.76486,148.751,9.82529,1.75634,56.0,21.0,24.0,isda,isda,isda,isda
8.59527,9.39215,0.0338677,13.6449,1.0747,5.93908,7.3526,58.6493,11.7376,1.46399,49.0,21.0,24.0,isda,isda,isda,isda
7.65639,9.93556,0.0338751,6.91268,0.702056,5.49763,5.67733,16.9236,6.42168,1.01826,54.0,18.0,24.0,isda,isda,isda,isda
9.91353,8.54425,0.0339266,7.94792,0.492506,5.65189,6.71384,93.566,6.50929,0.855981,62.0,21.0,19.0,isda,isda,isda,isda
4.47374,9.86677,0.0339304,8.49992,0.945474,5.66582,19.8254,195.518,9.32847,1.31848,59.0,21.0,19.0,isda,isda,isda,isda
8.31049,11.15225,0.0340379,7.38722,0.467365,6.43597,3.68401,72.643,7.94682,1.34385,59.0,25.0,20.0,isda,isda,isda,isda
8.52796,9.32914,0.0340924,5.88853,0.378409,6.74807,5.39645,63.0499,6.01153,1.29476,58.0,16.0,23.0,isda,isda,isda,isda
10.01328,9.93197,0.0343279,7.05379,0.461712,6.52357,5.15262,183.203,5.86171,1.48214,63.0,17.0,20.0,isda,isda,isda,isda
6.11271,9.65332,0.0343286,3.98366,0.21984,6.03411,3.72664,72.6605,6.23771,1.2847,53.0,22.0,24.0,isda,isda,isda,isda
5.9511,10.27239,0.0343683,6.49474,0.488809,7.23476,14.3327,98.9031,5.13942,1.13671,68.0,19.0,13.0,isda,isda,isda,isda
8.61747,10.15041,0.0343859,12.5818,0.924232,6.05358,4.63157,154.266,8.20504,1.51913,44.0,26.0,26.0,isda,isda,isda,isda
11.37818,9.15136,0.0344412,5.0239,0.411107,5.63314,4.70455,93.9147,4.72279,1.50619,50.0,23.0,25.0,isda,isda,isda,isda
6.04274,9.64149,0.0344716,6.75226,0.491155,6.21548,3.99617,69.4484,6.07342,1.16682,65.0,18.0,14.0,isda,isda,isda,isda
7.08882,11.53552,0.0344771,6.02056,0.409294,5.92037,4.28714,110.338,6.34606,1.31213,56.0,26.0,19.0,isda,isda,isda,isda
8.64525,8.37085,0.0345759,13.2577,0.865638,5.93998,10.4709,63.0499,6.77068,2.20966,61.0,18.0,15.0,isda,isda,isda,isda
9.04512,8.55163,0.0347892,5.48684,0.60144,5.21047,7.24378,92.5487,7.61107,0.830288,65.0,20.0,15.0,isda,isda,isda,isda
8.3258,10.06941,0.0347946,10.6817,0.876854,5.98821,3.81809,105.062,10.3637,1.79013,57.0,16.0,22.0,isda,isda,isda,isda
5.43155,9.99328,0.0347974,8.80994,0.455332,6.16757,3.03611,75.5641,6.20761,1.34903,66.0,20.0,13.0,isda,isda,isda,isda
4.55158,9.85176,0.0348458,9.0525,0.707818,5.94992,13.9433,97.4989,10.3613,1.3443,67.0,19.0,13.0,isda,isda,isda,isda
8.54119,9.33367,0.0348466,6.90377,0.559456,6.07773,3.71486,80.056,6.23073,1.24508,59.0,19.0,23.0,isda,isda,isda,isda
7.14606,11.59844,0.0349001,6.70953,0.291104,5.93759,3.84233,98.0795,6.63816,1.25307,59.0,23.0,18.0,isda,isda,isda,isda
5.32649,9.57713,0.0350737,6.53202,0.503478,6.66035,5.26465,64.4668,6.95392,1.10069,62.0,21.0,15.0,isda,isda,isda,isda
9.02528,8.53598,0.0351524,7.3778,0.539578,5.40769,4.54383,90.9264,5.28527,1.46593,62.0,20.0,16.0,isda,isda,isda,isda
5.56106,9.00075,0.0353589,5.4795,0.513255,6.65018,14.0202,11.0602,4.72225,0.914459,64.0,20.0,14.0,isda,isda,isda,isda
9.11904,11.26967,0.0353638,3.83688,0.316577,5.64919,4.12188,9.87968,6.71481,0.526245,59.0,20.0,19.0,isda,isda,isda,isda
6.40197,9.64544,0.0354109,9.29451,0.682686,6.25179,2.57297,74.0161,6.00112,1.6794,73.0,15.0,12.0,isda,isda,isda,isda
5.38538,9.55278,0.0354133,14.3879,0.811232,5.52684,1.79135,47.5405,10.1167,1.45071,62.0,24.0,17.0,isda,isda,isda,isda
11.02325,8.92846,0.0354802,8.23155,0.563992,6.22657,4.07894,91.3979,4.49896,1.41131,56.0,24.0,20.0,isda,isda,isda,isda
7.64971,9.93387,0.0356492,6.16436,0.709901,5.55178,3.16579,32.1798,8.74718,0.678369,61.0,19.0,22.0,isda,isda,isda,isda
9.10445,8.35173,0.0356684,3.73343,0.367623,5.90778,7.23579,127.846,5.84135,0.834188,65.0,19.0,17.0,isda,isda,isda,isda
9.94762,8.55361,0.0356728,5.36258,0.413793,5.57219,5.21565,91.3979,6.09998,1.16264,58.0,24.0,19.0,isda,isda,isda,isda
8.37064,8.99357,0.0356759,5.88747,0.335837,5.75953,4.35696,58.9181,4.26812,1.25697,62.0,16.0,22.0,isda,isda,isda,isda
11.03856,8.98248,0.0357196,11.0468,0.603793,6.2044,4.80391,93.3886,6.85756,1.51166,51.0,23.0,21.0,isda,isda,isda,isda
7.92927,11.50074,0.0358155,6.54197,0.494451,6.58006,3.4025,93.6812,6.3358,1.638,59.0,21.0,18.0,isda,isda,isda,isda
5.4052,10.01405,0.0358523,5.996,0.298576,6.38562,4.61042,49.0611,6.62641,0.934929,73.0,19.0,13.0,isda,isda,isda,isda
4.44911,10.95107,0.0358609,5.28704,0.439643,6.41798,11.4257,76.6805,6.66137,1.09287,73.0,13.0,13.0,isda,isda,isda,isda
8.27854,11.09259,0.0358781,6.08804,0.498995,6.08288,3.57411,63.9247,8.13231,0.975898,58.0,27.0,18.0,isda,isda,isda,isda
9.95116,8.58304,0.0359225,7.03979,0.649469,5.9713,5.71034,88.8784,7.27177,1.22705,60.0,22.0,17.0,isda,isda,isda,isda
8.32215,10.08159,0.0359252,11.3896,0.690981,5.68987,1.76455,64.5791,11.4927,1.01608,52.0,18.0,24.0,isda,isda,isda,isda
5.51549,8.97456,0.0359412,6.75655,0.556592,5.24664,3.29074,73.1967,12.5633,0.839684,49.0,25.0,30.0,isda,isda,isda,isda
7.09076,11.61021,0.0359751,7.3978,0.437411,6.17588,3.54301,50.3891,6.14329,1.05166,59.0,23.0,18.0,isda,isda,isda,isda
8.86468,8.22188,0.0359786,10.1704,0.500371,6.60461,12.4849,92.5487,5.02278,1.40378,63.0,18.0,16.0,isda,isda,isda,isda
6.93145,11.14454,0.0360202,8.0551,0.517512,5.67493,1.90125,61.247,5.49069,0.937417,59.0,19.0,20.0,isda,isda,isda,isda
9.19704,9.55245,0.0360752,7.73086,0.729658,5.7168,3.66604,81.5929,7.0084,0.941804,64.0,16.0,23.0,isda,isda,isda,isda
4.79123,9.1899,0.0361215,23.3552,1.63209,6.38362,26.1157,106.036,5.62078,1.95035,59.0,20.0,17.0,isda,isda,isda,isda
7.73571,9.53061,0.0361388,10.8483,0.678629,5.67336,3.09137,105.8,5.45988,1.50563,56.0,20.0,23.0,isda,isda,isda,isda
6.95161,11.13095,0.0361584,14.3866,1.13322,5.39509,2.52259,72.0712,7.03176,1.4377,54.0,24.0,20.0,isda,isda,isda,isda
8.23653,11.03587,0.0363078,7.62096,0.437467,6.14094,7.03916,63.5178,6.99335,1.24776,55.0,25.0,20.0,isda,isda,isda,isda
7.12145,11.55357,0.0365622,8.8864,0.535044,5.84117,2.57166,95.3605,6.27924,1.92498,58.0,25.0,18.0,isda,isda,isda,isda
8.61277,10.15103,0.0365814,7.65381,0.524608,6.32988,3.43466,96.8597,7.18886,1.06906,48.0,24.0,25.0,isda,isda,isda,isda
6.12018,9.66027,0.0367447,6.11476,0.440927,6.09665,2.14134,254.079,9.69076,0.652993,56.0,22.0,21.0,isda,isda,isda,isda
5.36398,10.61993,0.0367637,8.44238,0.698362,6.1227,11.1205,88.8676,9.72793,1.10991,70.0,14.0,13.0,isda,isda,isda,isda
8.59005,10.79192,0.0367693,8.96458,0.836925,5.31915,2.45943,62.3386,13.7983,1.46823,56.0,24.0,24.0,isda,isda,isda,isda
9.28748,10.24123,0.0368257,5.30884,0.45695,5.85282,3.30834,104.583,6.28741,0.846433,54.0,19.0,20.0,isda,isda,isda,isda
8.81257,9.28989,0.0368515,16.6532,1.84325,5.48185,1.29274,74.4697,44.5335,0.649712,54.0,17.0,29.0,isda,isda,isda,isda
5.46244,10.00195,0.0368668,5.9286,0.562487,5.89431,2.5344,69.5218,9.60055,1.18806,65.0,18.0,16.0,isda,isda,isda,isda
4.77194,9.18397,0.0369414,3.6221,0.423059,6.32725,7.7946,108.8,8.52342,0.730099,53.0,21.0,23.0,isda,isda,isda,isda
9.86204,9.05487,0.0369912,5.6478,0.375992,6.04008,9.56125,115.854,5.0279,1.34175,56.0,20.0,23.0,isda,isda,isda,isda
7.68074,11.59,0.0369969,5.37067,0.468764,5.98507,4.38557,49.0611,4.9226,0.839405,53.0,24.0,21.0,isda,isda,isda,isda
7.12012,11.61487,0.0370345,5.29077,0.330767,5.804,3.01421,74.2821,6.77941,1.28697,49.0,27.0,23.0,isda,isda,isda,isda
7.69253,11.5539,0.0370563,7.39547,0.504784,6.47981,12.2034,49.3059,6.5857,1.83143,59.0,23.0,18.0,isda,isda,isda,isda
6.94579,11.09573,0.0371647,7.32908,0.488234,6.28794,1.35059,74.0116,5.56193,1.09288,64.0,20.0,16.0,isda,isda,isda,isda
6.54196,9.4209,0.0372071,5.46669,0.618257,6.46588,4.28315,107.602,6.78906,1.0455,66.0,18.0,14.0,isda,isda,isda,isda
8.57285,10.80152,0.0372376,6.19165,0.40213,6.04376,2.07067,63.5178,7.14659,1.46251,58.0,22.0,22.0,isda,isda,isda,isda
7.98902,11.47098,0.0373339,4.0683,0.386662,6.05416,3.31202,60.8137,5.34169,0.98347,61.0,22.0,17.0,isda,isda,isda,isda
11.04487,8.94819,0.0373352,7.66236,0.527824,6.34944,2.99314,92.5448,5.8341,1.36451,62.0,23.0,19.0,isda,isda,isda,isda
8.83004,9.23768,0.0374198,13.353,1.53817,5.51175,2.5071,169.455,12.4993,0.704392,52.0,20.0,26.0,isda,isda,isda,isda
5.38898,9.56946,0.0374293,5.57036,0.377672,5.71478,4.51902,82.8119,9.48583,0.919806,66.0,19.0,17.0,isda,isda,isda,isda
8.30087,9.95856,0.0374883,7.28323,0.895809,5.59552,1.28072,161.917,21.3714,0.877162,56.0,16.0,21.0,isda,isda,isda,isda
8.37377,9.00688,0.0375107,6.89817,0.495552,5.77004,3.1705,92.4345,6.57114,1.30188,58.0,18.0,22.0,isda,isda,isda,isda
10.03302,9.96377,0.0375222,6.6273,0.355042,6.54058,6.0723,98.4655,4.99646,0.99268,66.0,16.0,19.0,isda,isda,isda,isda
5.42533,10.6254,0.0375597,5.87945,0.305591,5.93844,5.84229,114.036,7.46165,1.26481,71.0,17.0,14.0,isda,isda,isda,isda
5.99828,10.27564,0.0376035,8.64912,0.571606,6.54211,8.49514,224.981,4.75619,1.48969,59.0,22.0,21.0,isda,isda,isda,isda
7.12415,11.61445,0.0376764,6.83035,0.540913,6.48498,4.13513,81.6752,12.8405,2.18249,56.0,25.0,21.0,isda,isda,isda,isda
5.42807,10.62102,0.0377613,6.05257,0.498415,6.37971,9.38151,104.28,7.01758,1.13771,73.0,17.0,15.0,isda,isda,isda,isda
8.59248,10.81207,0.0378325,7.53047,0.551958,5.66587,2.71671,76.2664,6.94959,1.25387,56.0,23.0,21.0,isda,isda,isda,isda
8.67487,10.17074,0.0379511,6.6729,0.409636,5.69951,6.53382,63.7577,4.65901,1.37321,56.0,17.0,21.0,isda,isda,isda,isda
5.41511,10.66462,0.0381102,7.99459,0.541638,6.59052,4.92057,60.2233,6.61533,0.966272,66.0,15.0,16.0,isda,isda,isda,isda
5.36729,9.5029,0.0381185,9.5441,0.503986,5.5136,3.73869,76.2764,7.42115,1.15406,67.0,20.0,16.0,isda,isda,isda,isda
9.70551,10.17486,0.0381398,6.50194,0.530616,5.83952,9.615,90.8004,6.30009,1.56089,62.0,19.0,21.0,isda,isda,isda,isda
6.95563,11.08963,0.0381678,7.44563,0.555197,5.82487,2.06873,68.4099,6.53705,0.956604,59.0,22.0,19.0,isda,isda,isda,isda
8.2456,11.10089,0.0382089,5.37633,0.333783,5.94633,5.26514,74.526,6.12342,1.25526,45.0,29.0,24.0,isda,isda,isda,isda
5.02867,10.28781,0.0382425,5.47382,0.529717,6.68776,17.2557,88.683,4.22736,1.60792,66.0,17.0,13.0,isda,isda,isda,isda
6.52393,9.39952,0.0382928,4.89178,0.543654,6.60267,10.2208,29.689,4.40983,1.00941,68.0,17.0,15.0,isda,isda,isda,isda
11.38653,9.14274,0.0383328,3.4102,0.400379,5.90001,13.1206,72.6462,5.37506,0.729824,59.0,22.0,19.0,isda,isda,isda,isda
6.95787,11.14548,0.0384323,7.27167,0.467472,5.8924,1.4489,91.1376,7.74981,0.834487,59.0,22.0,19.0,isda,isda,isda,isda
6.98256,11.10602,0.0385224,8.67613,0.764767,6.05451,1.45202,139.538,11.2741,1.24004,57.0,24.0,17.0,isda,isda,isda,isda
7.64305,9.95143,0.0386118,3.78925,0.402287,6.25342,6.03873,8.43654,7.83279,0.865152,58.0,20.0,25.0,isda,isda,isda,isda
7.7022,9.55611,0.0386158,6.15998,0.544523,5.90116,3.52163,116.535,9.81703,1.43741,58.0,18.0,20.0,isda,isda,isda,isda
9.37913,8.88378,0.0387136,4.9882,0.247187,6.19834,4.30657,72.6462,3.51431,1.31753,61.0,17.0,19.0,isda,isda,isda,isda
8.1298,8.07662,0.0387608,7.75303,0.424919,5.86318,11.469,77.0736,6.40979,0.837747,56.0,20.0,17.0,isda,isda,isda,isda
9.03867,9.60058,0.0387829,9.10917,1.05448,6.25277,5.41242,144.195,11.5778,1.19515,55.0,16.0,25.0,isda,isda,isda,isda
9.76489,10.15709,0.0387887,7.78677,0.781082,6.04973,14.6789,127.834,9.44722,1.28733,55.0,19.0,23.0,isda,isda,isda,isda
11.38243,9.14343,0.0388064,4.37871,0.31669,6.03821,6.43716,93.9147,3.31501,1.08544,55.0,22.0,20.0,isda,isda,isda,isda
5.44283,10.03177,0.0388632,8.54904,0.300261,6.40474,5.72723,41.1061,5.83081,1.44204,62.0,20.0,15.0,isda,isda,isda,isda
7.62427,11.08585,0.0388835,5.79526,0.468709,6.09696,5.1429,75.7467,6.18511,1.1879,57.0,27.0,17.0,isda,isda,isda,isda
7.08616,11.5326,0.0389614,8.35401,0.760569,5.8785,4.98262,180.754,9.63524,1.61252,52.0,27.0,22.0,isda,isda,isda,isda
8.62334,9.65136,0.0391096,16.1014,1.28049,5.28371,1.08644,82.1621,8.4999,0.823552,47.0,23.0,29.0,isda,isda,isda,isda
8.42536,8.97858,0.0392146,7.03459,0.363673,6.01505,4.62542,114.906,7.35359,1.35521,62.0,17.0,23.0,isda,isda,isda,isda
6.36555,9.66981,0.0392242,11.5651,0.671962,6.10138,8.65518,10.8072,10.6197,0.743286,65.0,16.0,15.0,isda,isda,isda,isda
9.39909,8.94105,0.0392274,11.5839,0.916282,5.89244,2.89812,161.803,6.82068,2.1929,51.0,21.0,23.0,isda,isda,isda,isda
8.2328,9.9395,0.0392509,6.84698,0.761571,5.85224,2.09947,92.335,13.229,1.38968,57.0,17.0,26.0,isda,isda,isda,isda
5.51841,8.97167,0.0392554,9.68248,0.946425,5.39988,1.68236,46.6003,8.91077,1.07008,51.0,23.0,29.0,isda,isda,isda,isda
6.54172,9.4183,0.0392748,8.91641,0.639951,6.46401,3.45742,131.031,7.97414,1.03341,68.0,19.0,15.0,isda,isda,isda,isda
6.32076,9.68571,0.0393374,8.33907,0.826094,5.84935,5.11623,40.6605,8.64968,0.847664,59.0,18.0,18.0,isda,isda,isda,isda
4.77683,9.18164,0.0394195,11.3025,1.14978,5.90877,6.358,41.5812,9.32065,1.11069,59.0,21.0,19.0,isda,isda,isda,isda
7.09011,11.58999,0.0394829,6.19711,0.423069,5.9328,3.40132,109.488,6.11827,1.04363,63.0,22.0,18.0,isda,isda,isda,isda
8.2164,11.09839,0.0395152,5.32541,0.419022,5.86585,6.21439,49.3059,6.18892,1.28599,53.0,28.0,23.0,isda,isda,isda,isda
9.01474,9.60838,0.0395713,5.03942,0.34952,6.05276,5.71914,92.1872,7.20882,1.19791,63.0,18.0,23.0,isda,isda,isda,isda
8.61336,10.15168,0.0396028,5.01477,0.523781,6.0463,3.80197,150.901,7.23683,1.43015,51.0,23.0,24.0,isda,isda,isda,isda
8.22709,9.98025,0.0396879,9.94583,0.824132,5.31359,2.09777,72.0712,12.5849,1.25943,58.0,16.0,23.0,isda,isda,isda,isda
9.69981,10.18249,0.0397003,5.5962,0.370987,5.77343,5.54047,95.9576,5.74318,1.08654,60.0,19.0,22.0,isda,isda,isda,isda
9.1827,9.5225,0.0399379,10.3672,0.819449,5.49004,2.88586,133.151,6.57784,1.98796,55.0,18.0,25.0,isda,isda,isda,isda
8.21397,11.02345,0.0399854,7.47806,0.515455,5.68822,6.1624,60.8821,7.53779,1.51395,57.0,24.0,21.0,isda,isda,isda,isda
8.09618,8.12085,0.0399889,11.803,0.846936,5.67985,4.84541,79.8673,9.22227,0.96805,57.0,21.0,20.0,isda,isda,isda,isda
7.9863,11.46843,0.0400754,5.37714,0.39377,5.98435,3.42563,50.6766,5.55376,1.26395,59.0,20.0,18.0,isda,isda,isda,isda
7.97714,11.53411,0.0401923,5.87477,0.379295,6.18846,6.15946,92.5448,6.18169,1.39771,52.0,24.0,18.0,isda,isda,isda,isda
9.13519,11.28227,0.0402003,2.39455,0.401543,5.90837,7.51869,34.288,5.33982,1.14491,63.0,17.0,16.0,isda,isda,isda,isda
8.57094,9.3283,0.0402528,7.13063,0.518631,5.80615,16.2359,163.687,5.89389,1.08737,54.0,19.0,23.0,isda,isda,isda,isda
9.87309,8.99893,0.0403999,2.95012,0.200423,6.26418,3.06668,50.5771,4.1921,1.05673,63.0,18.0,18.0,isda,isda,isda,isda
7.90194,11.54409,0.0404589,3.62076,0.220962,5.80677,6.32239,73.73,4.82194,0.690687,64.0,22.0,14.0,isda,isda,isda,isda
7.92448,11.49977,0.0404985,10.0885,0.977847,6.20558,19.4228,117.344,7.77102,1.73465,57.0,23.0,17.0,isda,isda,isda,isda
9.41609,8.94518,0.0405444,11.3933,0.923968,5.63322,15.5422,169.772,9.12702,1.41134,61.0,17.0,23.0,isda,isda,isda,isda
9.95166,8.5521,0.0405728,22.8588,1.69822,5.9634,4.64194,93.2905,11.4324,0.697095,63.0,23.0,18.0,isda,isda,isda,isda
5.44833,9.9732,0.0406939,4.19097,0.265991,5.58119,2.14685,62.583,7.64658,1.09311,69.0,18.0,12.0,isda,isda,isda,isda
7.12168,11.55036,0.0408894,6.97747,0.463901,5.85817,2.43168,110.338,6.47006,1.40131,58.0,25.0,21.0,isda,isda,isda,isda
7.56771,11.08027,0.0409357,4.54813,0.274114,6.15922,2.70109,50.6766,5.96107,0.764587,62.0,22.0,18.0,isda,isda,isda,isda
7.63208,9.97223,0.0411849,7.32157,0.641284,5.41088,2.41797,11.7518,10.5045,0.739299,61.0,17.0,23.0,isda,isda,isda,isda
4.5543,9.84823,0.0412252,9.75338,0.781167,6.39207,16.8246,152.122,8.1461,1.59463,67.0,19.0,13.0,isda,isda,isda,isda
9.19355,9.54765,0.0412881,9.80138,0.86801,6.05713,6.38041,177.753,8.00729,1.71702,61.0,16.0,22.0,isda,isda,isda,isda
7.64475,11.57009,0.0413091,4.93971,0.359182,6.16854,6.03121,70.8273,4.22772,0.997178,54.0,23.0,20.0,isda,isda,isda,isda
6.52,8.5167,0.0413425,6.72518,0.597122,5.93372,3.55274,80.6539,6.62215,1.13896,63.0,20.0,16.0,isda,isda,isda,isda
9.99809,9.89015,0.0414203,6.90179,0.567001,5.82154,8.18877,97.4865,4.94795,1.74122,65.0,18.0,20.0,isda,isda,isda,isda
4.80815,9.16942,0.0414538,4.8769,0.502184,6.07727,13.5944,171.541,7.13239,0.810068,66.0,18.0,14.0,isda,isda,isda,isda
8.21095,11.02325,0.0415613,8.26455,0.464378,5.41323,1.81027,47.0752,7.43116,1.28461,59.0,24.0,20.0,isda,isda,isda,isda
9.96934,9.92681,0.0415761,4.09797,0.37642,5.77253,10.885,94.0267,4.0028,0.936494,59.0,20.0,22.0,isda,isda,isda,isda
4.47751,10.94791,0.0416534,6.54456,0.404823,6.21907,3.68274,98.5608,7.83989,0.93283,71.0,12.0,13.0,isda,isda,isda,isda
8.38221,10.10431,0.0416749,15.4189,1.06672,5.58754,2.30863,65.1144,10.7134,1.5351,53.0,19.0,22.0,isda,isda,isda,isda
11.38994,9.14571,0.0416802,5.74586,0.404555,6.04416,6.5908,93.566,5.86362,1.37862,61.0,22.0,21.0,isda,isda,isda,isda
9.13912,8.38087,0.0417296,13.8133,0.770769,6.20404,3.79664,39.1793,7.36383,0.660427,66.0,21.0,17.0,isda,isda,isda,isda
8.29963,9.95523,0.0417328,9.85288,1.23974,4.78618,1.46694,205.249,7.52997,1.52694,58.0,18.0,21.0,isda,isda,isda,isda
5.54336,8.96884,0.0418167,10.0454,0.772272,5.30079,3.87516,189.092,5.71603,1.08422,55.0,23.0,18.0,isda,isda,isda,isda
11.37081,9.14934,0.0418487,7.77981,0.447709,6.17406,8.07651,91.471,4.4008,1.57625,55.0,22.0,23.0,isda,isda,isda,isda
5.98961,10.26987,0.0418914,6.22001,0.390121,6.54938,7.15141,92.3217,8.20405,1.41589,59.0,21.0,13.0,isda,isda,isda,isda
8.83094,9.22929,0.0419536,13.2697,1.18354,5.03232,4.84043,58.9751,15.5795,0.727469,51.0,20.0,27.0,isda,isda,isda,isda
6.97977,11.10496,0.0421349,7.57212,0.561382,5.84077,2.02808,74.0116,8.31833,1.01898,58.0,21.0,17.0,isda,isda,isda,isda
9.94988,8.5604,0.0421357,11.5162,0.969721,5.65197,8.27661,46.9789,10.0111,0.93494,61.0,23.0,17.0,isda,isda,isda,isda
