longitude,latitude,Area,Soil group,Land class,Soil type,pH,SOC,Nitrogen,Potassium,Phosphorus,Sulfur,Boron,Zinc,Sand,Silt,Clay,County,Country,State
5.52707,8.9783,,isda,isda,isda,5.4515,0.825465,0.0971249,0.1308661538461538,4.88388,8.65051,0.0293692,1.10719,47.0,24.0,26.0,Mokwa,Nigeria,Niger State
7.10748,11.60606,Mai Gora,isda,isda,isda,6.58066,0.545096,0.0237826,0.357651282051282,4.18044,5.70631,0.0294295,1.45614,61.0,22.0,20.0,Faskari,Nigeria,Katsina State
8.46627,8.44461,Lafia,isda,isda,isda,5.65008,0.847189,0.040662,0.2103879487179487,3.73082,6.59472,0.0294958,0.883472,64.0,18.0,14.0,Doma,Nigeria,Nasarawa State
7.61917,11.08208,Dutsen Abba,isda,isda,isda,5.18843,0.662826,0.0528851,0.2065451282051282,5.71694,5.47698,0.0295125,1.43069,57.0,26.0,21.0,Zaria,Nigeria,Kaduna State
4.48565,10.98403,Kantoro,isda,isda,isda,6.36889,0.570704,0.0572689,0.233325641025641,9.71468,6.04882,0.0295295,1.46806,66.0,17.0,17.0,Shanga,Nigeria,Kebbi State
7.61718,9.9778,Ankwa,isda,isda,isda,5.51492,0.724923,0.0685021,0.0453453846153846,4.11215,8.846,0.0295804,1.1851,56.0,19.0,23.0,Kachia,Nigeria,Kaduna State
9.37656,8.91679,,isda,isda,isda,6.55489,0.385525,0.0239343,0.1789379487179487,4.40152,3.66918,0.0297595,0.976303,59.0,18.0,19.0,Shendam,Nigeria,Plateau State
9.22462,9.56923,Gindiri,isda,isda,isda,5.919,0.55198,0.0300024,0.1296105128205128,3.24836,5.17607,0.0297736,1.07183,55.0,18.0,24.0,Mangu,Nigeria,Plateau State
9.19182,9.5722,Mangu Town,isda,isda,isda,5.94651,0.7700199999999999,0.0646256,0.2805025641025641,6.38862,5.65825,0.0299193,1.46614,61.0,15.0,23.0,Mangu,Nigeria,Plateau State
8.53212,8.46224,Kawaki,isda,isda,isda,5.42334,0.683706,0.0339532,0.1820294871794872,4.00338,8.54995,0.0301146,0.974918,67.0,18.0,16.0,,Nigeria,Nasarawa State
5.41769,10.64926,Kontagora,isda,isda,isda,5.54952,0.6626350000000001,0.0464114,0.2693897435897436,8.89988,11.0998,0.0302074,1.08564,66.0,17.0,15.0,,Nigeria,Niger State
8.31008,11.1469,Kargi,isda,isda,isda,6.29809,0.5387500000000001,0.0460984,0.1475982051282051,2.69198,8.3113,0.0303559,1.11776,53.0,26.0,23.0,Kubau,Nigeria,Kaduna State
8.57775,10.80254,Fegi,isda,isda,isda,6.06908,0.337811,0.0546390999999999,0.0338443589743589,4.68489,7.91426,0.0304763,1.18224,59.0,21.0,21.0,Doguwa,Nigeria,Kano State
9.90687,8.60338,,isda,isda,isda,6.72926,0.925994,0.0621194,0.2367510256410256,8.51532,7.44607,0.0305087,1.43852,68.0,23.0,16.0,Langtang South,Nigeria,Plateau State
7.75063,9.5433,Kushe,isda,isda,isda,5.56168,0.627451,0.0468727,0.2398105128205128,2.53175,5.51071,0.0305217,1.07802,59.0,19.0,24.0,Kagarko,Nigeria,Kaduna State
8.56535,9.32774,Ungwan Mada,isda,isda,isda,5.96139,0.772914,0.0617698,0.1942223076923077,5.31902,8.21089,0.0305384,1.19194,56.0,18.0,24.0,Sanga,Nigeria,Kaduna State
9.3543,8.94703,,isda,isda,isda,6.28216,0.547667,0.0300452,0.1816084615384615,3.78004,4.13161,0.0305486,0.94077,62.0,19.0,22.0,Qua'An Pan,Nigeria,Plateau State
9.70175,10.17644,Bauchi,isda,isda,isda,6.13621,0.456325,0.0355257,0.297825641025641,6.23109,4.25048,0.0305824,1.11068,58.0,19.0,21.0,,Nigeria,Bauchi State
6.96994,11.1292,Kwahu,isda,isda,isda,6.0722,0.6139140000000001,0.0486923,0.0538005128205128,3.52034,7.73744,0.0306754,0.672596,59.0,21.0,17.0,Giwa,Nigeria,Kaduna State
8.32423,10.08752,Ktisna,isda,isda,isda,5.92323,1.06005,0.0808924,0.1857725641025641,2.31047,7.76797,0.0308006,0.822539,52.0,17.0,23.0,Kauru,Nigeria,Kaduna State
5.53171,8.98627,,isda,isda,isda,5.26446,0.659584,0.0923503,0.2694769230769231,6.38268,14.7013,0.0308783,0.823557,52.0,22.0,24.0,Edati,Nigeria,Niger State
5.36612,9.50965,,isda,isda,isda,5.96892,0.61238,0.050022,0.1672435897435897,5.40617,6.48448,0.0309101,0.929109,68.0,21.0,16.0,Lavun,Nigeria,Niger State
5.44002,10.01709,,isda,isda,isda,5.57898,0.652657,0.0477618,0.2024346153846153,1.60708,6.44966,0.0309243,0.963822,68.0,18.0,15.0,Mashegu,Nigeria,Niger State
8.56719,9.37374,Karshi,isda,isda,isda,5.12547,1.62407,0.1307839999999999,0.3399897435897436,4.26018,9.97392,0.0309803,1.1192,55.0,21.0,25.0,Sanga,Nigeria,Kaduna State
11.3715,9.14635,,isda,isda,isda,5.87837,0.527023,0.0378772,0.2345410256410256,5.63827,5.71377,0.0309894,1.28291,55.0,22.0,22.0,Lau,Nigeria,Taraba State
8.27723,11.09021,Ungwan Dare Biyar,isda,isda,isda,5.88327,0.607893,0.0575613,0.1883564102564102,3.23745,6.81137,0.0310572,1.30698,53.0,26.0,22.0,Kubau,Nigeria,Kaduna State
8.22846,11.04874,Ungwan Maialewa,isda,isda,isda,5.90973,0.4452029999999999,0.0319287,0.1264253846153846,3.75003,5.87131,0.0310824,1.07261,54.0,27.0,20.0,Kubau,Nigeria,Kaduna State
9.9633,8.5778,,isda,isda,isda,5.81979,0.830004,0.0587081,0.2343535897435897,8.8346,5.82852,0.0311302,1.29956,60.0,21.0,18.0,Langtang South,Nigeria,Plateau State
7.61969,9.97799,Ankwa,isda,isda,isda,5.42518,1.22857,0.132138,0.3143871794871795,1.23895,9.71337,0.0312551,1.44599,55.0,19.0,23.0,Kachia,Nigeria,Kaduna State
5.40609,10.0109,,isda,isda,isda,6.21105,0.879458,0.0452283,0.1886130769230769,2.39714,5.76282,0.0312758,1.00415,69.0,18.0,14.0,Mashegu,Nigeria,Niger State
6.34789,9.65242,,isda,isda,isda,5.80147,1.44421,0.132098,0.231865641025641,7.27047,6.89922,0.0312925,1.529,65.0,16.0,16.0,Bosso,Nigeria,Niger State
6.34577,9.69243,,isda,isda,isda,5.57785,0.795158,0.0937379,0.2136592307692307,2.09326,7.07995,0.0312936,1.05965,64.0,15.0,15.0,Bosso,Nigeria,Niger State
4.51965,9.847,Zaji,isda,isda,isda,5.77107,0.533998,0.0429752,0.3128410256410256,15.1795,4.94454,0.0313778,1.37616,62.0,19.0,14.0,Borgu,Nigeria,Niger State
8.23307,11.04348,Ungwan Maialewa,isda,isda,isda,6.146,0.805906,0.0746488999999999,0.1730635897435897,3.68897,8.41755,0.0314138,1.19012,54.0,25.0,21.0,Kubau,Nigeria,Kaduna State
5.51942,8.97003,,isda,isda,isda,5.5268,0.676299,0.0721117,0.0844882051282051,3.07892,6.11099,0.0314618,0.556208,50.0,22.0,27.0,Mokwa,Nigeria,Niger State
11.38793,9.15762,,isda,isda,isda,5.59093,0.47839,0.0263672,0.1878453846153846,6.92964,4.01637,0.0314785,0.799139,51.0,24.0,23.0,Lau,Nigeria,Taraba State
7.08236,11.615,Mai Gora,isda,isda,isda,6.24733,0.7144429999999999,0.0382878,0.2398994871794871,3.11526,4.28457,0.0314941,0.922571,55.0,25.0,20.0,Faskari,Nigeria,Katsina State
4.48235,10.94476,Gebbe,isda,isda,isda,6.28364,1.4327,0.154914,0.4142666666666666,5.26065,5.00587,0.0316118,1.31175,69.0,17.0,15.0,Shanga,Nigeria,Kebbi State
5.46704,9.95482,,isda,isda,isda,6.43465,0.7519440000000001,0.0391384,0.2059602564102564,2.6722,6.70181,0.0318317,1.36587,64.0,19.0,14.0,Mashegu,Nigeria,Niger State
9.96863,8.57288,,isda,isda,isda,5.95517,0.6189600000000001,0.0357167,0.2345410256410256,8.09203,6.62505,0.0320858,1.06985,56.0,24.0,20.0,Langtang South,Nigeria,Plateau State
4.44998,10.99999,Kawara,isda,isda,isda,5.89657,0.625209,0.0502039,0.2473061538461538,9.29278,9.42022,0.0321313,1.00906,73.0,12.0,14.0,Shanga,Nigeria,Kebbi State
9.71115,10.15575,Bauchi,isda,isda,isda,6.21915,0.357082,0.0289812999999999,0.3052487179487179,9.69465,4.48818,0.0321922,1.201,61.0,18.0,22.0,,Nigeria,Bauchi State
9.69615,10.16446,Bauchi,isda,isda,isda,6.00693,0.490089,0.0346628,0.2602871794871795,6.46397,7.15055,0.0322361,1.59865,64.0,17.0,19.0,,Nigeria,Bauchi State
9.12472,11.22263,Kafin Lemo,isda,isda,isda,6.27144,0.6001890000000001,0.0539687,0.0277107692307692,3.68706,6.0412,0.0322706,0.701391,65.0,19.0,17.0,Ningi,Nigeria,Bauchi State
7.09743,11.61078,Mai Gora,isda,isda,isda,6.23124,0.688337,0.0586664999999999,0.2734794871794871,2.2918,8.98066,0.0323192,1.62594,58.0,22.0,21.0,Faskari,Nigeria,Katsina State
5.4117,10.65365,Kontagora,isda,isda,isda,6.21976,0.8209730000000001,0.0442052999999999,0.2059602564102564,8.8548,6.66798,0.0323742,1.13949,71.0,16.0,15.0,Mariga,Nigeria,Niger State
9.16839,11.24343,Kafin Lemo,isda,isda,isda,5.97098,0.389291,0.0426408999999999,0.1047402564102564,6.74518,5.67144,0.0324128,0.972564,60.0,19.0,21.0,Ningi,Nigeria,Bauchi State
7.59128,9.9923,Dokwa,isda,isda,isda,5.60028,1.62911,0.132292,0.3742487179487179,1.75342,13.8196,0.0324685,1.23004,57.0,19.0,22.0,Kachia,Nigeria,Kaduna State
9.00546,9.88653,Nabatum,isda,isda,isda,4.98337,0.825693,0.0540886,0.2690820512820512,2.25841,11.9723,0.0325883,0.735425,55.0,20.0,26.0,Jos East,Nigeria,Plateau State
7.09186,11.61347,Mai Gora,isda,isda,isda,5.87631,0.641775,0.0329389,0.1937541025641025,2.56234,6.90008,0.0326587,0.907369,54.0,25.0,19.0,Faskari,Nigeria,Katsina State
5.56742,8.9935,,isda,isda,isda,6.06713,1.13517,0.074652,0.102121282051282,8.51547,6.56222,0.0326622,0.940825,66.0,22.0,15.0,Edati,Nigeria,Niger State
9.16718,8.37592,,isda,isda,isda,6.32789,0.421379,0.0414165,0.0945728205128205,9.57955,4.8071,0.0326764,0.644222,64.0,20.0,15.0,Awe,Nigeria,Nasarawa State
6.52642,9.40174,,isda,isda,isda,6.48844,0.34423,0.0413428,0.2525451282051282,15.6701,7.40081,0.0326779,0.87798,69.0,18.0,13.0,Paikoro,Nigeria,Niger State
8.83768,8.16863,,isda,isda,isda,6.40723,0.599207,0.0427553,0.2372943589743589,8.96947,5.4436,0.0327124,1.43961,68.0,18.0,14.0,Keana,Nigeria,Nasarawa State
5.08556,10.24428,Wando,isda,isda,isda,5.8978,0.503957,0.0403040999999999,0.2378164102564102,16.3005,5.91131,0.0327254,0.95134,55.0,23.0,18.0,Magama,Nigeria,Niger State
8.31907,11.12218,Ungwan Gedage,isda,isda,isda,6.12593,0.667617,0.0458666999999999,0.240806923076923,2.74645,7.31415,0.0327583,0.998845,54.0,25.0,21.0,Kubau,Nigeria,Kaduna State
11.64479,9.02798,,isda,isda,isda,6.17016,0.962856,0.0951572,0.3326871794871794,11.705,9.6652,0.0327673,1.66617,67.0,17.0,15.0,Yorro,Nigeria,Taraba State
5.03044,10.22556,,isda,isda,isda,5.71701,0.933182,0.0473729,0.2718,9.6773,7.05919,0.0328551,1.42198,53.0,20.0,20.0,Magama,Nigeria,Niger State
9.38672,8.94957,,isda,isda,isda,6.39571,0.5788610000000001,0.0477881999999999,0.2264715384615384,8.53411,5.40185,0.0329221,1.15241,66.0,17.0,18.0,Shendam,Nigeria,Plateau State
5.35084,9.56669,,isda,isda,isda,6.08553,0.632814,0.0448601,0.1443815384615384,3.60046,5.59962,0.0329796,0.970723,71.0,20.0,15.0,Lavun,Nigeria,Niger State
5.98424,10.24165,,isda,isda,isda,6.01998,0.460885,0.0272167,0.1951082051282051,3.07173,5.6662,0.0332287,1.60276,70.0,17.0,13.0,Mariga,Nigeria,Niger State
5.03221,10.22488,,isda,isda,isda,5.78625,0.6255740000000001,0.0444188,0.140961282051282,8.24935,5.71968,0.0333486,1.52,68.0,21.0,16.0,Magama,Nigeria,Niger State
8.20813,11.0279,Ungwan Malaika,isda,isda,isda,5.67994,0.785891,0.0537896,0.2092907692307692,5.81879,7.54271,0.0333729,1.32128,54.0,24.0,20.0,Soba,Nigeria,Kaduna State
9.15985,11.23896,Kafin Lemo,isda,isda,isda,5.53192,0.714113,0.044494,0.2847025641025641,4.53676,6.94404,0.0334996,1.09441,63.0,18.0,18.0,Ningi,Nigeria,Bauchi State
9.18209,8.37612,,isda,isda,isda,6.14238,0.97999,0.0735386,0.2318,6.80791,7.43289,0.0335748,1.00305,65.0,20.0,16.0,Awe,Nigeria,Nasarawa State
8.20979,11.02554,Ungwan Malaika,isda,isda,isda,5.95656,0.945179,0.0626564,0.1574494871794871,3.85521,8.38629,0.0335873,1.62325,56.0,23.0,21.0,Soba,Nigeria,Kaduna State
7.62066,11.545,Dutsen Kura,isda,isda,isda,5.76989,0.843055,0.0488199,0.12994,6.13286,6.40933,0.0336095,1.48778,63.0,19.0,19.0,Kafur,Nigeria,Katsina State
9.37846,8.92488,,isda,isda,isda,6.2049,0.698238,0.0458793,0.242606923076923,10.2436,4.52919,0.0337014,1.3745,64.0,17.0,19.0,Shendam,Nigeria,Plateau State
9.70749,10.16358,Bauchi,isda,isda,isda,5.91974,0.286773,0.0193121999999999,0.2624282051282051,4.98749,8.23979,0.0337161,1.03037,56.0,21.0,21.0,,Nigeria,Bauchi State
6.51265,9.36631,Ficheuchi,isda,isda,isda,6.17368,0.438843,0.0285875,0.1519187179487179,6.72881,3.55602,0.0337977,0.706664,67.0,15.0,12.0,Paikoro,Nigeria,Niger State
8.56873,9.39377,Zac Zawan,isda,isda,isda,5.8716,1.51463,0.111356,0.3814128205128205,2.76486,9.82529,0.0338125,1.75634,56.0,21.0,24.0,Sanga,Nigeria,Kaduna State
8.59527,9.39215,Aboro,isda,isda,isda,5.93908,1.36449,0.10747,0.1503828205128205,7.3526,11.7376,0.0338677,1.46399,49.0,21.0,24.0,Sanga,Nigeria,Kaduna State
7.65639,9.93556,Ankwa,isda,isda,isda,5.49763,0.691268,0.0702056,0.0433938461538461,5.67733,6.42168,0.0338751,1.01826,54.0,18.0,24.0,Kachia,Nigeria,Kaduna State
9.91353,8.54425,,isda,isda,isda,5.65189,0.7947919999999999,0.0492506,0.2399128205128205,6.71384,6.50929,0.0339266,0.855981,62.0,21.0,19.0,Langtang South,Nigeria,Plateau State
4.47374,9.86677,Yangba,isda,isda,isda,5.66582,0.849992,0.0945474,0.5013282051282051,19.8254,9.32847,0.0339304,1.31848,59.0,21.0,19.0,Borgu,Nigeria,Niger State
8.31049,11.15225,Ungwan Dan Juma,isda,isda,isda,6.43597,0.738722,0.0467365,0.1862641025641025,3.68401,7.94682,0.0340379,1.34385,59.0,25.0,20.0,Kubau,Nigeria,Kaduna State
8.52796,9.32914,Ungwan Nundu,isda,isda,isda,6.74807,0.5888530000000001,0.0378409,0.1616664102564102,5.39645,6.01153,0.0340924,1.29476,58.0,16.0,23.0,Sanga,Nigeria,Kaduna State
10.01328,9.93197,Lim Kundak,isda,isda,isda,6.52357,0.705379,0.0461712,0.4697512820512821,5.15262,5.86171,0.0343279,1.48214,63.0,17.0,20.0,Alkaleri,Nigeria,Bauchi State
6.11271,9.65332,Bankwagi,isda,isda,isda,6.03411,0.398366,0.021984,0.1863089743589743,3.72664,6.23771,0.0343286,1.2847,53.0,22.0,24.0,Wushishi,Nigeria,Niger State
5.9511,10.27239,,isda,isda,isda,7.23476,0.649474,0.0488809,0.2535976923076923,14.3327,5.13942,0.0343683,1.13671,68.0,19.0,13.0,Mariga,Nigeria,Niger State
8.61747,10.15041,Garu Mariri,isda,isda,isda,6.05358,1.25818,0.0924232,0.3955538461538461,4.63157,8.20504,0.0343859,1.51913,44.0,26.0,26.0,Lere,Nigeria,Kaduna State
11.37818,9.15136,,isda,isda,isda,5.63314,0.50239,0.0411107,0.240806923076923,4.70455,4.72279,0.0344412,1.50619,50.0,23.0,25.0,Lau,Nigeria,Taraba State
6.04274,9.64149,Zungeru,isda,isda,isda,6.21548,0.675226,0.0491155,0.1780728205128205,3.99617,6.07342,0.0344716,1.16682,65.0,18.0,14.0,Wushishi,Nigeria,Niger State
7.08882,11.53552,Machika,isda,isda,isda,5.92037,0.6020559999999999,0.0409294,0.2829179487179487,4.28714,6.34606,0.0344771,1.31213,56.0,26.0,19.0,Sabuwa,Nigeria,Katsina State
8.64525,8.37085,Lafia,isda,isda,isda,5.93998,1.32577,0.0865638,0.1616664102564102,10.4709,6.77068,0.0345759,2.20966,61.0,18.0,15.0,Obi,Nigeria,Nasarawa State
9.04512,8.55163,,isda,isda,isda,5.21047,0.548684,0.0601439999999999,0.2373043589743589,7.24378,7.61107,0.0347892,0.830288,65.0,20.0,15.0,Qua'An Pan,Nigeria,Plateau State
8.3258,10.06941,Bital,isda,isda,isda,5.98821,1.0681699999999998,0.0876854,0.2693897435897436,3.81809,10.3637,0.0347946,1.79013,57.0,16.0,22.0,Kauru,Nigeria,Kaduna State
5.43155,9.99328,,isda,isda,isda,6.16757,0.8809939999999999,0.0455332,0.1937541025641025,3.03611,6.20761,0.0347974,1.34903,66.0,20.0,13.0,Mashegu,Nigeria,Niger State
4.55158,9.85176,,isda,isda,isda,5.94992,0.90525,0.0707817999999999,0.2499971794871795,13.9433,10.3613,0.0348458,1.3443,67.0,19.0,13.0,Borgu,Nigeria,Niger State
8.54119,9.33367,Ungwan Mada,isda,isda,isda,6.07773,0.690377,0.0559456,0.2052717948717948,3.71486,6.23073,0.0348466,1.24508,59.0,19.0,23.0,Sanga,Nigeria,Kaduna State
7.14606,11.59844,Daudawa,isda,isda,isda,5.93759,0.670953,0.0291103999999999,0.2514858974358974,3.84233,6.63816,0.0349001,1.25307,59.0,23.0,18.0,Faskari,Nigeria,Katsina State
5.32649,9.57713,,isda,isda,isda,6.66035,0.6532020000000001,0.0503478,0.1652994871794872,5.26465,6.95392,0.0350737,1.10069,62.0,21.0,15.0,Lavun,Nigeria,Niger State
9.02528,8.53598,Gidan Tata,isda,isda,isda,5.40769,0.73778,0.0539578,0.2331446153846154,4.54383,5.28527,0.0351524,1.46593,62.0,20.0,16.0,Qua'An Pan,Nigeria,Plateau State
5.56106,9.00075,,isda,isda,isda,6.65018,0.5479499999999999,0.0513255,0.0283594871794871,14.0202,4.72225,0.0353589,0.914459,64.0,20.0,14.0,Edati,Nigeria,Niger State
9.11904,11.26967,Kafin Lemo,isda,isda,isda,5.64919,0.383688,0.0316577,0.0253325128205128,4.12188,6.71481,0.0353638,0.526245,59.0,20.0,19.0,Ningi,Nigeria,Bauchi State
6.40197,9.64544,,isda,isda,isda,6.25179,0.929451,0.0682686,0.1897848717948717,2.57297,6.00112,0.0354109,1.6794,73.0,15.0,12.0,Bosso,Nigeria,Niger State
5.38538,9.55278,,isda,isda,isda,5.52684,1.43879,0.0811231999999999,0.1218987179487179,1.79135,10.1167,0.0354133,1.45071,62.0,24.0,17.0,Lavun,Nigeria,Niger State
11.02325,8.92846,,isda,isda,isda,6.22657,0.8231550000000001,0.0563992,0.2343535897435897,4.07894,4.49896,0.0354802,1.41131,56.0,24.0,20.0,Ardo-Kola,Nigeria,Taraba State
7.64971,9.93387,Ankwa,isda,isda,isda,5.55178,0.616436,0.0709901,0.0825123076923076,3.16579,8.74718,0.0356492,0.678369,61.0,19.0,22.0,Kachia,Nigeria,Kaduna State
9.10445,8.35173,Rufai,isda,isda,isda,5.90778,0.373343,0.0367623,0.3278102564102564,7.23579,5.84135,0.0356684,0.834188,65.0,19.0,17.0,Awe,Nigeria,Nasarawa State
9.94762,8.55361,,isda,isda,isda,5.57219,0.536258,0.0413793,0.2343535897435897,5.21565,6.09998,0.0356728,1.16264,58.0,24.0,19.0,Langtang South,Nigeria,Plateau State
8.37064,8.99357,Tabu,isda,isda,isda,5.75953,0.588747,0.0335837,0.1510720512820512,4.35696,4.26812,0.0356759,1.25697,62.0,16.0,22.0,Akwanga,Nigeria,Nasarawa State
11.03856,8.98248,,isda,isda,isda,6.2044,1.10468,0.0603793,0.2394579487179487,4.80391,6.85756,0.0357196,1.51166,51.0,23.0,21.0,Ardo-Kola,Nigeria,Taraba State
7.92927,11.50074,Yanoko,isda,isda,isda,6.58006,0.654197,0.0494451,0.2402082051282051,3.4025,6.3358,0.0358155,1.638,59.0,21.0,18.0,Rogo,Nigeria,Kano State
5.4052,10.01405,,isda,isda,isda,6.38562,0.5996,0.0298576,0.1257976923076923,4.61042,6.62641,0.0358523,0.934929,73.0,19.0,13.0,Mashegu,Nigeria,Niger State
4.44911,10.95107,Dutsin Keiwa,isda,isda,isda,6.41798,0.5287040000000001,0.0439643,0.1966166666666666,11.4257,6.66137,0.0358609,1.09287,73.0,13.0,13.0,,Nigeria,Kebbi State
8.27854,11.09259,Ungwan Doki,isda,isda,isda,6.08288,0.608804,0.0498995,0.1639094871794872,3.57411,8.13231,0.0358781,0.975898,58.0,27.0,18.0,Kubau,Nigeria,Kaduna State
9.95116,8.58304,,isda,isda,isda,5.9713,0.703979,0.0649469,0.2278933333333333,5.71034,7.27177,0.0359225,1.22705,60.0,22.0,17.0,Langtang South,Nigeria,Plateau State
8.32215,10.08159,Ktisna,isda,isda,isda,5.68987,1.13896,0.0690981,0.1655874358974358,1.76455,11.4927,0.0359252,1.01608,52.0,18.0,24.0,Kauru,Nigeria,Kaduna State
5.51549,8.97456,,isda,isda,isda,5.24664,0.675655,0.0556592,0.1876838461538461,3.29074,12.5633,0.0359412,0.839684,49.0,25.0,30.0,Mokwa,Nigeria,Niger State
7.09076,11.61021,Mai Gora,isda,isda,isda,6.17588,0.73978,0.0437411,0.1292028205128205,3.54301,6.14329,0.0359751,1.05166,59.0,23.0,18.0,Faskari,Nigeria,Katsina State
8.86468,8.22188,,isda,isda,isda,6.60461,1.0170400000000002,0.0500371,0.2373043589743589,12.4849,5.02278,0.0359786,1.40378,63.0,18.0,16.0,Keana,Nigeria,Nasarawa State
6.93145,11.14454,Magajin Gari 3,isda,isda,isda,5.67493,0.80551,0.0517512,0.1570435897435897,1.90125,5.49069,0.0360202,0.937417,59.0,19.0,20.0,Birnin Gwari,Nigeria,Kaduna State
9.19704,9.55245,Gindiri,isda,isda,isda,5.7168,0.7730859999999999,0.0729658,0.2092125641025641,3.66604,7.0084,0.0360752,0.941804,64.0,16.0,23.0,Mangu,Nigeria,Plateau State
4.79123,9.1899,,isda,isda,isda,6.38362,2.33552,0.163209,0.2718871794871795,26.1157,5.62078,0.0361215,1.95035,59.0,20.0,17.0,Mokwa,Nigeria,Niger State
7.73571,9.53061,Akote,isda,isda,isda,5.67336,1.08483,0.0678629,0.2712820512820513,3.09137,5.45988,0.0361388,1.50563,56.0,20.0,23.0,Kagarko,Nigeria,Kaduna State
6.95161,11.13095,Magajin Gari 3,isda,isda,isda,5.39509,1.43866,0.1133219999999999,0.1847979487179487,2.52259,7.03176,0.0361584,1.4377,54.0,24.0,20.0,Birnin Gwari,Nigeria,Kaduna State
8.23653,11.03587,Ungwan Maialewa,isda,isda,isda,6.14094,0.762096,0.0437467,0.1628661538461538,7.03916,6.99335,0.0363078,1.24776,55.0,25.0,20.0,Kubau,Nigeria,Kaduna State
7.12145,11.55357,Dandume B,isda,isda,isda,5.84117,0.88864,0.0535043999999999,0.2445141025641025,2.57166,6.27924,0.0365622,1.92498,58.0,25.0,18.0,Dandume,Nigeria,Katsina State
8.61277,10.15103,Garu Mariri,isda,isda,isda,6.32988,0.765381,0.0524607999999999,0.2483582051282051,3.43466,7.18886,0.0365814,1.06906,48.0,24.0,25.0,Lere,Nigeria,Kaduna State
6.12018,9.66027,Bankwagi,isda,isda,isda,6.09665,0.611476,0.0440927,0.6514846153846154,2.14134,9.69076,0.0367447,0.652993,56.0,22.0,21.0,Wushishi,Nigeria,Niger State
5.36398,10.61993,Kontagora,isda,isda,isda,6.1227,0.844238,0.0698362,0.227865641025641,11.1205,9.72793,0.0367637,1.10991,70.0,14.0,13.0,,Nigeria,Niger State
8.59005,10.79192,Yantama Arewa,isda,isda,isda,5.31915,0.896458,0.0836925,0.1598425641025641,2.45943,13.7983,0.0367693,1.46823,56.0,24.0,24.0,Doguwa,Nigeria,Kano State
9.28748,10.24123,Mara,isda,isda,isda,5.85282,0.530884,0.045695,0.2681615384615384,3.30834,6.28741,0.0368257,0.846433,54.0,19.0,20.0,Toro,Nigeria,Bauchi State
5.46244,10.00195,,isda,isda,isda,5.89431,0.59286,0.0562487,0.1782610256410256,2.5344,9.60055,0.0368668,1.18806,65.0,18.0,16.0,Mashegu,Nigeria,Niger State
4.77194,9.18397,,isda,isda,isda,6.32725,0.36221,0.0423059,0.2789743589743589,7.7946,8.52342,0.0369414,0.730099,53.0,21.0,23.0,Mokwa,Nigeria,Niger State
9.86204,9.05487,,isda,isda,isda,6.04008,0.5647800000000001,0.0375992,0.2970615384615384,9.56125,5.0279,0.0369912,1.34175,56.0,20.0,23.0,Langtang North,Nigeria,Plateau State
7.68074,11.59,Masari,isda,isda,isda,5.98507,0.537067,0.0468764,0.1257976923076923,4.38557,4.9226,0.0369969,0.839405,53.0,24.0,21.0,Kafur,Nigeria,Katsina State
7.12012,11.61487,Daudawa,isda,isda,isda,5.804,0.529077,0.0330767,0.1904669230769231,3.01421,6.77941,0.0370345,1.28697,49.0,27.0,23.0,Faskari,Nigeria,Katsina State
7.69253,11.5539,Sabuwar Kasa,isda,isda,isda,6.47981,0.7395470000000001,0.0504784,0.1264253846153846,12.2034,6.5857,0.0370563,1.83143,59.0,23.0,18.0,Kafur,Nigeria,Katsina State
6.94579,11.09573,Magajin Gari 3,isda,isda,isda,6.28794,0.732908,0.0488234,0.1897733333333333,1.35059,5.56193,0.0371647,1.09288,64.0,20.0,16.0,Birnin Gwari,Nigeria,Kaduna State
6.54196,9.4209,,isda,isda,isda,6.46588,0.546669,0.0618257,0.2759025641025641,4.28315,6.78906,0.0372071,1.0455,66.0,18.0,14.0,Paikoro,Nigeria,Niger State
8.57285,10.80152,Fegi,isda,isda,isda,6.04376,0.619165,0.040213,0.1628661538461538,2.07067,7.14659,0.0372376,1.46251,58.0,22.0,22.0,Doguwa,Nigeria,Kano State
7.98902,11.47098,Yauran,isda,isda,isda,6.05416,0.4068299999999999,0.0386662,0.1559325641025641,3.31202,5.34169,0.0373339,0.98347,61.0,22.0,17.0,Ikara,Nigeria,Kaduna State
11.04487,8.94819,,isda,isda,isda,6.34944,0.7662359999999999,0.0527823999999999,0.2372943589743589,2.99314,5.8341,0.0373352,1.36451,62.0,23.0,19.0,Ardo-Kola,Nigeria,Taraba State
8.83004,9.23768,Daffo,isda,isda,isda,5.51175,1.3353,0.153817,0.4345,2.5071,12.4993,0.0374198,0.704392,52.0,20.0,26.0,Bokkos,Nigeria,Plateau State
5.38898,9.56946,,isda,isda,isda,5.71478,0.557036,0.0377672,0.2123382051282051,4.51902,9.48583,0.0374293,0.919806,66.0,19.0,17.0,Lavun,Nigeria,Niger State
8.30087,9.95856,Gora,isda,isda,isda,5.59552,0.7283229999999999,0.0895808999999999,0.4151717948717949,1.28072,21.3714,0.0374883,0.877162,56.0,16.0,21.0,Zangon Kataf,Nigeria,Kaduna State
